# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.236077689666e-09       6.254446679683e-15       2.183995111034e-12       0.000000000000e+00       8.549859636058e-09       1.815175900811e-11      -2.255905890071e-12 
    3       1.202126192191e-09       7.984042120885e-15       2.379109536373e-12       0.000000000000e+00       5.286941010119e-09       7.253163137348e-11      -1.707953685014e-12 
    4       1.152449411080e-09       6.866123220105e-15       2.218077173842e-12       0.000000000000e+00       3.703767261254e-09       7.808795756678e-11      -1.116035572154e-12 
    5       1.100839105554e-09       4.528767335341e-15       1.883763151924e-12       0.000000000000e+00       2.782497693110e-09       7.182963753717e-11      -6.159424992531e-13 
    6       1.051133027659e-09       2.481091456121e-15       1.487522887262e-12       0.000000000000e+00       2.186346169265e-09       6.333001909792e-11      -2.454833702459e-13 
    7       1.004538098910e-09       1.312392491379e-15       1.101030458411e-12       0.000000000000e+00       1.773987633716e-09       5.507528379018e-11      -7.491598579772e-15 
    8       9.612471213995e-10       8.529913689089e-16       7.633544561837e-13       0.000000000000e+00       1.474077155639e-09       4.777997997375e-11       1.148299066911e-13 
    9       9.210624083346e-10       7.054849070551e-16       4.921356162088e-13       0.000000000000e+00       1.247296683415e-09       4.155721986064e-11       1.487054393472e-13 
   10       8.839739609796e-10       6.092048821220e-16       2.911293921718e-13       0.000000000000e+00       1.070685760449e-09       3.628110564224e-11       1.250541794295e-13 
   11       8.496957023667e-10       5.053960269639e-16       1.554748682187e-13       0.000000000000e+00       8.984781677130e-10       3.051631098262e-11       7.287101683756e-14 
   12       8.179684318072e-10       4.293460066618e-16       7.575152640474e-14       0.000000000000e+00       7.876400884340e-10       2.769754637139e-11       1.634177280022e-14 
   13       7.886415980315e-10       4.020618403050e-16       4.084319696941e-14       0.000000000000e+00       6.969668164981e-10       2.235492556784e-11      -3.009313164109e-14 
   14       7.615248056529e-10       4.020714606322e-16       3.963848006971e-14       0.000000000000e+00       6.208218168880e-10       2.090225700018e-11      -5.755889259423e-14 
   15       7.363890384184e-10       3.958111202622e-16       6.193196771910e-14       0.000000000000e+00       5.567175931347e-10       1.870246056905e-11      -6.606077662510e-14 
   16       7.131040837429e-10       3.705094035214e-16       9.886151166022e-14       0.000000000000e+00       5.025189455074e-10       1.382660128800e-11      -6.029496592300e-14 
   17       6.914990889258e-10       3.388151165783e-16       1.433063660790e-13       0.000000000000e+00       4.553852309743e-10       1.305496118010e-11      -4.408590127934e-14 
   18       6.714197002777e-10       3.224179438913e-16       1.896252263757e-13       0.000000000000e+00       4.143921484554e-10       1.235368896344e-11      -2.523552836040e-14 
   19       6.529744163131e-10       3.295522633358e-16       2.341929848217e-13       0.000000000000e+00       3.790644363355e-10       1.074257830772e-11      -8.392732833130e-15 
   20       6.357650654326e-10       3.618014266071e-16       2.738128016998e-13       0.000000000000e+00       3.478545997824e-10       9.428486297609e-12       3.139494613391e-15 
   21       6.198450634050e-10       4.133790041559e-16       3.068958718180e-13       0.000000000000e+00       3.202829123893e-10       8.445143738744e-12       8.755372839052e-15 
   22       6.050843014234e-10       4.753276920834e-16       3.326944882366e-13       0.000000000000e+00       2.957642302494e-10       7.438502730373e-12       9.246587977480e-15 
   23       5.914641598960e-10       5.462194434487e-16       3.511114909628e-13       0.000000000000e+00       2.739710594324e-10       6.425078425678e-12       6.218378194268e-15 
   24       5.787869004220e-10       6.269524727197e-16       3.626737347558e-13       0.000000000000e+00       2.543913590785e-10       5.516331569692e-12       1.807662916912e-15 
   25       5.670528682341e-10       7.183870469052e-16       3.684139362250e-13       0.000000000000e+00       2.368111352808e-10       4.647285539203e-12      -2.742977446657e-15 
   26       5.561664346086e-10       8.211802301494e-16       3.698689703669e-13       0.000000000000e+00       2.209315273514e-10       3.736213057536e-12      -6.440614869118e-15 
   27       5.460741573201e-10       9.351373901645e-16       3.685609059957e-13       0.000000000000e+00       2.065443854192e-10       2.988860255880e-12      -8.912053235547e-15 
   28       5.366410981814e-10       1.059829400227e-15       3.661549416208e-13       0.000000000000e+00       1.933781901556e-10       2.651860210286e-12      -1.009451665168e-14 
   29       5.278910195470e-10       1.195752299071e-15       3.637669031074e-13       0.000000000000e+00       1.813848768108e-10       2.589568549839e-12      -1.045092439975e-14 
   30       5.197777739897e-10       1.343723947382e-15       3.624985344811e-13       0.000000000000e+00       1.704751043875e-10       2.489253710546e-12      -1.076353950583e-14 
   31       5.121549688562e-10       1.504533860520e-15       3.634092964822e-13       0.000000000000e+00       1.604647873913e-10       2.054485960417e-12      -1.176723589158e-14 
   32       5.050257711022e-10       1.678587859346e-15       3.666208332260e-13       0.000000000000e+00       1.512930410106e-10       1.394061690166e-12      -1.313939286707e-14 
   33       4.983640040630e-10       1.866122451663e-15       3.718589416114e-13       0.000000000000e+00       1.428666917485e-10       7.831679687107e-13      -1.411957769956e-14 
   34       4.920806665545e-10       2.067434730157e-15       3.786605369333e-13       0.000000000000e+00       1.350413520369e-10       4.818662956369e-13      -1.396912735424e-14 
   35       4.861722708362e-10       2.283386440051e-15       3.863480033600e-13       0.000000000000e+00       1.277853083559e-10       4.353330045323e-13      -1.270982309362e-14 
   36       4.806103012062e-10       2.515082592065e-15       3.940167078781e-13       0.000000000000e+00       1.210625011007e-10       4.667746639628e-13      -1.064672036874e-14 
   37       4.753292817208e-10       2.763547356705e-15       4.007040132370e-13       0.000000000000e+00       1.148078940074e-10       4.004351596367e-13      -8.151209696311e-15 
   38       4.703445698520e-10       3.029042175407e-15       4.060053750309e-13       0.000000000000e+00       1.090080691714e-10       2.241524289639e-13      -5.559819478408e-15 
   39       4.656645484439e-10       3.311516103669e-15       4.096494689042e-13       0.000000000000e+00       1.036410885763e-10      -2.062141932452e-14      -3.251161744517e-15 
   40       4.612536603818e-10       3.610776167458e-15       4.113307365000e-13       0.000000000000e+00       9.865115724213e-11      -2.814051123196e-13      -1.678825391932e-15 
   41       4.570541200189e-10       3.926662770260e-15       4.108054320494e-13       0.000000000000e+00       9.396760670635e-11      -5.061537969536e-13      -1.238716606055e-15 
   42       4.530697522033e-10       4.259667395824e-15       4.082219538893e-13       0.000000000000e+00       8.957633924666e-11      -6.838995886011e-13      -1.808378091155e-15 
   43       4.493023008978e-10       4.610500019789e-15       4.038948346574e-13       0.000000000000e+00       8.546669695868e-11      -8.161122110743e-13      -3.065239085013e-15 
   44       4.457254128460e-10       4.979924735613e-15       3.982208051464e-13       0.000000000000e+00       8.161014376177e-11      -9.057517434193e-13      -4.605948733843e-15 
   45       4.423004816127e-10       5.368668028944e-15       3.916104605874e-13       0.000000000000e+00       7.797092883238e-11      -9.581859065618e-13      -6.026841201839e-15 
