# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.280346107298e-10       2.044175218206e-15       2.272057551361e-13       2.929669585560e-19       8.707263324464e-09       4.784466877977e-10      -1.289339246070e-12 
    3       1.211994891605e-10       2.633646539583e-15       2.599776540130e-13       5.860948775591e-19       5.556499752844e-09       3.423886421855e-10      -9.766483850854e-13 
    4       1.150721911293e-10       2.293805331606e-15       2.469659401694e-13       9.771789202997e-19       3.929620599071e-09       2.612317147842e-10      -6.395391595969e-13 
    5       1.107111878414e-10       1.554940839844e-15       2.149674264815e-13       1.466423887836e-18       2.968774407814e-09       2.079599525666e-10      -3.559646497466e-13 
    6       1.079325157745e-10       9.022426934098e-16       1.790441587253e-13       2.054077593947e-18       2.343202189282e-09       1.706239832140e-10      -1.474490544387e-13 
    7       1.064215007652e-10       5.226681261299e-16       1.477318898101e-13       2.740425797207e-18       1.907212943365e-09       1.432331141164e-10      -1.507998265953e-14 
    8       1.058172578535e-10       3.648346072601e-16       1.246474976335e-13       3.525786489793e-18       1.588375671971e-09       1.223698453420e-10       5.177842078705e-14 
    9       1.059219680967e-10       3.097212791440e-16       1.105047048751e-13       4.410503720454e-18       1.347165132382e-09       1.059792231400e-10       6.974087451934e-14 
   10       1.065725618447e-10       2.811416709529e-16       1.044251605428e-13       5.394941139588e-18       1.159895503834e-09       9.285384306101e-11       5.716409888694e-14 
   11       1.076511667613e-10       2.617135076452e-16       1.048462549982e-13       6.479475457586e-18       9.715020294519e-10       8.205183297660e-11       3.117190538752e-14 
   12       1.091324995869e-10       2.601459983369e-16       1.099560028075e-13       7.664490003516e-18       8.539236146516e-10       7.318446572491e-11       3.823692767694e-15 
   13       1.108735164116e-10       2.822979249983e-16       1.180438547587e-13       8.950368559834e-18       7.569844319033e-10       6.573509313579e-11      -1.663676213504e-14 
   14       1.128138867118e-10       3.252425883811e-16       1.278487612432e-13       1.033748963095e-17       6.759817046045e-10       5.923892401747e-11      -2.729895208073e-14 
