# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.384418281088e-10       8.608089858825e-16       1.613442137649e-13       4.573208221903e-19       9.882430516929e-09       4.915493237382e-10      -8.351889053338e-13 
    3       1.326295754925e-10       1.119228434534e-15       1.855549383851e-13       9.148385821962e-19       6.229703371433e-09       3.564472112129e-10      -6.353040790556e-13 
    4       1.270830452678e-10       9.910558216048e-16       1.795175228126e-13       1.525163968292e-18       4.436782597590e-09       2.757099585837e-10      -4.178456234465e-13 
    5       1.230905084986e-10       6.953000913238e-16       1.613908542010e-13       2.288546773671e-18       3.384193185450e-09       2.222025308519e-10      -2.347093041391e-13 
    6       1.205424721825e-10       4.334867477278e-16       1.413650724698e-13       3.205288526652e-18       2.695387902696e-09       1.843011005019e-10      -1.003064363761e-13 
    7       1.191399250448e-10       2.835763887444e-16       1.250674198481e-13       4.275735805267e-18       2.213472224547e-09       1.561687844464e-10      -1.533961113716e-14 
    8       1.185448414930e-10       2.257823823760e-16       1.147704520610e-13       5.500272648890e-18       1.859504186737e-09       1.345798816881e-10       2.719778664072e-14 
    9       1.186351959655e-10       2.135141304479e-16       1.108716587063e-13       6.879312276079e-18       1.589738555034e-09       1.176035491734e-10       3.825069689614e-14 
   10       1.192727866696e-10       2.181595967009e-16       1.127497157292e-13       8.413288331240e-18       1.378244318897e-09       1.039421318880e-10       2.986167890789e-14 
   11       1.202545836776e-10       2.346969161179e-16       1.193722774179e-13       1.010264588795e-17       1.138141223574e-09       9.176830245334e-11       1.335998275272e-14 
   12       1.215783620689e-10       2.681279914321e-16       1.296027427460e-13       1.194783243366e-17       1.005479775283e-09       8.228929595450e-11      -3.779379147219e-15 
   13       1.231699551598e-10       3.221015136749e-16       1.423841987227e-13       1.394928904917e-17       8.956721031931e-10       7.413182088611e-11      -1.653477223457e-14 
   14       1.249908404639e-10       3.968159984428e-16       1.568419048549e-13       1.610744197765e-17       8.035683674946e-10       6.728561511321e-11      -2.266011804791e-14 
   15       1.270014971490e-10       4.921448528953e-16       1.722562118744e-13       1.842269475220e-17       7.254384955223e-10       6.144404278320e-11      -2.275159407024e-14 
   16       1.291451896705e-10       6.097052722980e-16       1.882427247921e-13       2.089542102005e-17       6.585026903436e-10       5.628712288950e-11      -1.906525454984e-14 
   17       1.315050433895e-10       7.521056882703e-16       2.044821862964e-13       2.352595816611e-17       6.006502504610e-10       5.168575216837e-11      -1.415836314280e-14 
   18       1.339541716189e-10       9.216687778888e-16       2.207376514409e-13       2.631460147285e-17       5.500584977594e-10       4.764877306193e-11      -9.993212246516e-15 
   19       1.365022820569e-10       1.120006503208e-15       2.369316430966e-13       2.926160113362e-17       5.060646345529e-10       4.413786905321e-11      -7.549316596961e-15 
   20       1.391679903494e-10       1.348377224640e-15       2.530107393180e-13       3.236715486351e-17       4.670414881831e-10       4.099539153603e-11      -7.397750995180e-15 
   21       1.419391336851e-10       1.608884052568e-15       2.688159928408e-13       3.563141008610e-17       4.324452385514e-10       3.817851915215e-11      -9.079896278094e-15 
   22       1.447656394787e-10       1.903856539836e-15       2.841457075652e-13       3.905445598144e-17       4.015209248041e-10       3.563929393427e-11      -1.159019729065e-14 
   23       1.476721343863e-10       2.235498822172e-15       2.988685580295e-13       4.263632824645e-17       3.738913961577e-10       3.336519120661e-11      -1.402676075352e-14 
   24       1.506812987752e-10       2.605957604514e-15       3.128610084256e-13       4.637700094920e-17       3.489621867820e-10       3.132145065277e-11      -1.552434131970e-14 
   25       1.537809284914e-10       3.017522687532e-15       3.259399228164e-13       5.027639397070e-17       3.264747755207e-10       2.945899950024e-11      -1.594658544342e-14 
   26       1.569333991795e-10       3.472544620070e-15       3.379110167526e-13       5.433436377683e-17       3.060566509847e-10       2.771322735145e-11      -1.546659660109e-14 
   27       1.601384785757e-10       3.973509772096e-15       3.486765069936e-13       5.855071014883e-17       2.874897386155e-10       2.609376796465e-11      -1.444035218684e-14 
   28       1.633974051263e-10       4.522954282412e-15       3.581731071454e-13       6.292516885089e-17       2.704804234979e-10       2.462028155815e-11      -1.331643059036e-14 
   29       1.667189926288e-10       5.123396158637e-15       3.663220997196e-13       6.745742299299e-17       2.549591188002e-10       2.328740940249e-11      -1.237152833840e-14 
   30       1.701016165735e-10       5.777350474692e-15       3.730463239749e-13       7.214708854280e-17       2.407760572592e-10       2.206653872580e-11      -1.186978351236e-14 
   31       1.735330851586e-10       6.487303789195e-15       3.782684090240e-13       7.699371110226e-17       2.276622030658e-10       2.091952741828e-11      -1.203140235947e-14 
   32       1.770191662488e-10       7.255606678418e-15       3.818790578305e-13       8.199677926469e-17       2.155622156551e-10       1.984708401322e-11      -1.268541634541e-14 
   33       1.805630178565e-10       8.084529152823e-15       3.837565055393e-13       8.715571156899e-17       2.044019723699e-10       1.885662289066e-11      -1.347771396591e-14 
   34       1.841598917919e-10       8.976308048079e-15       3.837802222331e-13       9.246985115207e-17       1.940386523163e-10       1.794855264235e-11      -1.404135024999e-14 
   35       1.878092479819e-10       9.933242012512e-15       3.818515791884e-13       9.793846849148e-17       1.844277945006e-10       1.711477268237e-11      -1.430351095261e-14 
   36       1.915049566572e-10       1.095762030656e-14       3.778804192302e-13       1.035607552504e-16       1.755006822869e-10       1.633829665989e-11      -1.428398780636e-14 
   37       1.952367829346e-10       1.205166729554e-14       3.717811630130e-13       1.093358189431e-16       1.671507880668e-10       1.559941234816e-11      -1.402258376529e-14 
   38       1.990099930658e-10       1.321745441463e-14       3.634776055031e-13       1.152626758120e-16       1.593622647148e-10       1.489822044161e-11      -1.360380716095e-14 
   39       2.028310076540e-10       1.445694853199e-14       3.529000903589e-13       1.213402511165e-16       1.521155869237e-10       1.423880082581e-11      -1.314277896073e-14 
   40       2.067014510292e-10       1.577202658233e-14       3.399845691607e-13       1.275673775897e-16       1.453483005693e-10       1.362286789020e-11      -1.278073153763e-14 
   41       2.106195479490e-10       1.716450168802e-14       3.246689443246e-13       1.339427900305e-16       1.389780948491e-10       1.304982821130e-11      -1.264618635021e-14 
   42       2.145861807951e-10       1.863622856639e-14       3.068800231251e-13       1.404651134764e-16       1.329901628654e-10       1.251756073842e-11      -1.271935767098e-14 
   43       2.185998797950e-10       2.018902066114e-14       2.865427669124e-13       1.471328666201e-16       1.273719005836e-10       1.202148129913e-11      -1.292635918236e-14 
   44       2.226546394325e-10       2.182461535397e-14       2.635838467755e-13       1.539444613333e-16       1.220865912035e-10       1.155404524038e-11      -1.317472549416e-14 
   45       2.267433621688e-10       2.354465728844e-14       2.379325003796e-13       1.608982044560e-16       1.170874134709e-10       1.110706529477e-11      -1.337512907993e-14 
   46       2.308703968272e-10       2.535065357319e-14       2.095234137510e-13       1.679923106546e-16       1.123690400851e-10       1.068001583319e-11      -1.351697723202e-14 
   47       2.350420416288e-10       2.724399711826e-14       1.782946968431e-13       1.752248884622e-16       1.079281595299e-10       1.027383277622e-11      -1.361346378652e-14 
   48       2.392628218548e-10       2.922597211635e-14       1.441871448362e-13       1.825939333473e-16       1.037478656109e-10       9.888514541654e-12      -1.368083178707e-14 
   49       2.435352964477e-10       3.129774861264e-14       1.071442851627e-13       1.900973250769e-16       9.979663281321e-11       9.523045847362e-12      -1.373854283364e-14 
   50       2.478604192281e-10       3.346041867369e-14       6.711046265154e-14       1.977328465255e-16       9.603829995585e-11       9.175902494445e-12      -1.380460008162e-14 
   51       2.522391868201e-10       3.571512906642e-14       2.402437310857e-14       2.054982522402e-16       9.246759309552e-11       8.846904024448e-12      -1.387962770985e-14 
   52       2.566711037347e-10       3.806297520691e-14      -2.217614421403e-14       2.133912139287e-16       8.908247375635e-11       8.535732233613e-12      -1.395876273390e-14 
   53       2.611535035191e-10       4.050495931870e-14      -7.155234236976e-14       2.214092990510e-16       8.587347879001e-11       8.241346447199e-12      -1.403606633610e-14 
   54       2.656813814571e-10       4.304198696019e-14      -1.241646120163e-13       2.295499691919e-16       8.282321377077e-11       7.961934662613e-12      -1.410446515088e-14 
   55       2.702495065115e-10       4.567484963564e-14      -1.800664598552e-13       2.378106215627e-16       7.991197882589e-11       7.695461622888e-12      -1.415755329274e-14 
   56       2.748597548026e-10       4.840417552504e-14      -2.392845884508e-13       2.461887293105e-16       7.713744331774e-11       7.441584403302e-12      -1.419565717700e-14 
   57       2.795153048850e-10       5.123046043194e-14      -3.018339471543e-13       2.546817332138e-16       7.449897141684e-11       7.200127120965e-12      -1.422117448724e-14 
