# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.203190616105e-09       6.359377692930e-15       2.202792306164e-12       0.000000000000e+00       9.020010197677e-09       3.381692225261e-11      -2.267556190318e-12 
    3       1.166118000531e-09       8.158757483534e-15       2.415533722605e-12       0.000000000000e+00       5.651218579126e-09       8.554275101578e-11      -1.720575678315e-12 
    4       1.113825155858e-09       7.053913991214e-15       2.262151224517e-12       0.000000000000e+00       3.998628663446e-09       8.914255707125e-11      -1.125769214907e-12 
    5       1.060046605039e-09       4.684505065871e-15       1.924353708265e-12       0.000000000000e+00       3.026951481141e-09       8.141002495779e-11      -6.206732368738e-13 
    6       1.008621340434e-09       2.600488676907e-15       1.516823659551e-12       0.000000000000e+00       2.393793724357e-09       7.178740959016e-11      -2.438531597747e-13 
    7       9.607340960276e-10       1.421394303853e-15       1.115519375460e-12       0.000000000000e+00       1.952556311156e-09       6.268728111908e-11       6.816793284309e-16 
    8       9.165514547559e-10       9.776040707256e-16       7.635787580824e-13       0.000000000000e+00       1.629614399984e-09       5.469327032450e-11       1.285151163445e-13 
    9       8.758458089286e-10       8.498319256447e-16       4.816239837549e-13       0.000000000000e+00       1.384653599851e-09       4.782767001413e-11       1.658145449434e-13 
   10       8.384401042404e-10       7.562193452099e-16       2.748129872828e-13       0.000000000000e+00       1.193624537845e-09       4.199606489374e-11       1.428425037748e-13 
   11       8.040414055799e-10       6.340956927993e-16       1.384297306393e-13       0.000000000000e+00       9.990415004543e-10       3.447729352348e-11       8.848760146873e-14 
   12       7.724030116548e-10       5.316933845567e-16       6.229018610671e-14       0.000000000000e+00       8.787097847453e-10       3.213960720050e-11       2.757484556496e-14 
   13       7.433621459933e-10       4.867456412456e-16       3.387129760905e-14       0.000000000000e+00       7.801948880700e-10       2.582265565116e-11      -2.540524491313e-14 
   14       7.165894419299e-10       4.850131763643e-16       4.042155733115e-14       0.000000000000e+00       6.971077687663e-10       2.464786219171e-11      -5.981078754347e-14 
   15       6.918484514105e-10       4.873033656305e-16       7.018908589432e-14       0.000000000000e+00       6.270154314239e-10       2.235862222058e-11      -7.506949014571e-14 
   16       6.690682310526e-10       4.691417444709e-16       1.132228006902e-13       0.000000000000e+00       5.671783428048e-10       2.020932178267e-11      -7.384817367716e-14 
