# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.384418265774e-10       8.608050655944e-16       1.613441587363e-13       4.571781915601e-19       9.882565905326e-09       4.915505602706e-10      -8.351689255333e-13 
    3       1.326295751822e-10       1.119221372737e-15       1.855590641006e-13       9.145533729021e-19       6.229788453797e-09       3.564484914767e-10      -6.352521791519e-13 
    4       1.270830921873e-10       9.910469515726e-16       1.795220463549e-13       1.524688732450e-18       4.436842011964e-09       2.757113391935e-10      -4.178001780228e-13 
    5       1.230906153239e-10       6.952904513780e-16       1.613933206637e-13       2.287834125840e-18       3.384241230742e-09       2.222040519257e-10      -2.346848669753e-13 
    6       1.205426171285e-10       4.334744248885e-16       1.413634494010e-13       3.204291153810e-18       2.695430429484e-09       1.843027040964e-10      -1.003042824077e-13 
    7       1.191401463531e-10       2.835586951415e-16       1.250611479739e-13       4.274406473409e-18       2.213512768450e-09       1.561703391540e-10      -1.535210462359e-14 
    8       1.185450583599e-10       2.257592936321e-16       1.147616288169e-13       5.498564205920e-18       1.859542761560e-09       1.345813330688e-10       2.717929597249e-14 
    9       1.186354374745e-10       2.134887764869e-16       1.108636695188e-13       6.877177650835e-18       1.589775642937e-09       1.176050349766e-10       3.822964887973e-14 
   10       1.192731717394e-10       2.181337570921e-16       1.127453115417e-13       8.410680528669e-18       1.378281163404e-09       1.039437773915e-10       2.984017141736e-14 
   11       1.202551469810e-10       2.346711644585e-16       1.193670686245e-13       1.009951798061e-17       1.138166418029e-09       9.176977929414e-11       1.334538994360e-14 
   12       1.215789942082e-10       2.681060245264e-16       1.295959362634e-13       1.194413754990e-17       1.005503150792e-09       8.229063118496e-11      -3.779048595144e-15 
   13       1.231706114253e-10       3.220846516334e-16       1.423793376531e-13       1.394498035850e-17       8.956935641733e-10       7.413294927346e-11      -1.652492738958e-14 
   14       1.249916266802e-10       3.968056096372e-16       1.568372590403e-13       1.610247267383e-17       8.035883951894e-10       6.728667594976e-11      -2.266086947443e-14 
   15       1.270024742297e-10       4.921349995075e-16       1.722527854174e-13       1.841701803491e-17       7.254571827508e-10       6.144526203859e-11      -2.277993015642e-14 
   16       1.291462363896e-10       6.096858441085e-16       1.882365584774e-13       2.088899007578e-17       6.585201696695e-10       5.628843051956e-11      -1.911738292228e-14 
   17       1.315061404495e-10       7.521025233100e-16       2.044745034850e-13       2.351872614910e-17       6.006666424708e-10       5.168693810470e-11      -1.421332018271e-14 
   18       1.339554439087e-10       9.216235389010e-16       2.207352354520e-13       2.630652148648e-17       5.500739702571e-10       4.764980890059e-11      -1.003370523410e-14 
   19       1.365037317247e-10       1.119910183236e-15       2.369334681812e-13       2.925262621542e-17       5.060793343857e-10       4.413885230713e-11      -7.568504198593e-15 
