# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.275145354625e-09       6.241704850662e-15       2.214477157358e-12       0.000000000000e+00       8.484058877291e-09       9.923630256346e-12      -2.258679545993e-12 
    3       1.241386658947e-09       7.962950832485e-15       2.411560112671e-12       0.000000000000e+00       5.293273017651e-09       6.760663753708e-11      -1.708884757726e-12 
    4       1.191636538051e-09       6.838841033893e-15       2.246992465887e-12       0.000000000000e+00       3.711623978713e-09       7.473805067440e-11      -1.116778962225e-12 
    5       1.139744871229e-09       4.502198062857e-15       1.907544372992e-12       0.000000000000e+00       2.786890176127e-09       6.937625460985e-11      -6.171578429389e-13 
    6       1.089621470443e-09       2.458349604575e-15       1.506226669766e-12       0.000000000000e+00       2.187661087900e-09       6.142849939411e-11      -2.476301713629e-13 
    7       1.042552732807e-09       1.289536025722e-15       1.115172894315e-12       0.000000000000e+00       1.773978825223e-09       5.351895109236e-11      -1.091632351958e-14 
    8       9.987837854883e-10       8.255668520401e-16       7.736049175004e-13       0.000000000000e+00       1.473852143974e-09       4.645049494324e-11       1.100978079396e-13 
    9       9.581451103080e-10       6.738628350302e-16       4.990807778145e-13       0.000000000000e+00       1.247381803470e-09       4.041918558612e-11       1.429415669627e-13 
   10       9.205997393769e-10       5.789357912087e-16       2.952520276389e-13       0.000000000000e+00       1.071527282817e-09       3.532015847770e-11       1.187967315016e-13 
   11       8.858589188455e-10       4.829187964414e-16       1.572274878253e-13       0.000000000000e+00       8.986246128177e-10       2.994918536053e-11       6.682989321523e-14 
   12       8.536595221783e-10       4.173525885521e-16       7.559951021691e-14       0.000000000000e+00       7.878264519866e-10       2.699692256450e-11       1.117065731812e-14 
   13       8.238581713472e-10       3.982688947271e-16       3.936261329674e-14       0.000000000000e+00       6.970897368517e-10       2.201443019296e-11      -3.373650515173e-14 
   14       7.962793064865e-10       4.016087298368e-16       3.741321764870e-14       0.000000000000e+00       6.209763639096e-10       2.035249468555e-11      -5.949943028130e-14 
   15       7.707088764407e-10       3.950053559412e-16       5.949333621451e-14       0.000000000000e+00       5.568765214572e-10       1.816133677389e-11      -6.622500956965e-14 
   16       7.469225423144e-10       3.688765032984e-16       9.681339879418e-14       0.000000000000e+00       5.026130471693e-10       1.362305952951e-11      -5.875142908660e-14 
   17       7.248500902809e-10       3.380830328213e-16       1.420421671965e-13       0.000000000000e+00       4.554964336514e-10       1.276679483984e-11      -4.131303011024e-14 
   18       7.043422325666e-10       3.249311923995e-16       1.894125828206e-13       0.000000000000e+00       4.145181468178e-10       1.199669390362e-11      -2.170149771305e-14 
   19       6.854976821806e-10       3.362556715122e-16       2.351861049312e-13       0.000000000000e+00       3.791827904394e-10       1.043452510426e-11      -4.529167876207e-15 
   20       6.678967579840e-10       3.715290040252e-16       2.760108914814e-13       0.000000000000e+00       3.479679306890e-10       9.152487569886e-12       6.940573275418e-15 
   21       6.515930752597e-10       4.244479747468e-16       3.101684346221e-13       0.000000000000e+00       3.203949905141e-10       8.167696074038e-12       1.217813886286e-14 
   22       6.364529752266e-10       4.861908498605e-16       3.367852528635e-13       0.000000000000e+00       2.958723419220e-10       7.151850248940e-12       1.208530480937e-14 
   23       6.224654144055e-10       5.557662318352e-16       3.556804964010e-13       0.000000000000e+00       2.740730409334e-10       6.142500792723e-12       8.342369039517e-15 
   24       6.094355055011e-10       6.347232158184e-16       3.673344646873e-13       0.000000000000e+00       2.544875860360e-10       5.266641869836e-12       3.163280537226e-15 
   25       5.973654531838e-10       7.245095083530e-16       3.728387663995e-13       0.000000000000e+00       2.369011457063e-10       4.440929520411e-12      -2.134800694540e-15 
   26       5.861540502008e-10       8.262818274643e-16       3.738448410091e-13       0.000000000000e+00       2.210136578938e-10       3.555245801130e-12      -6.487920836191e-15 
   27       5.757412255839e-10       9.396313712041e-16       3.719839538038e-13       0.000000000000e+00       2.066203888347e-10       2.811418374609e-12      -9.506948028247e-15 
   28       5.659823312031e-10       1.063690489783e-15       3.690349533753e-13       0.000000000000e+00       1.934539261027e-10       2.461755560928e-12      -1.112940175207e-14 
   29       5.569061297665e-10       1.198835708103e-15       3.661727953566e-13       0.000000000000e+00       1.814640719124e-10       2.381412870118e-12      -1.179652463364e-14 
   30       5.484725027689e-10       1.345855516330e-15       3.645472788447e-13       0.000000000000e+00       1.705565172137e-10       2.272820481554e-12      -1.226191880145e-14 
   31       5.405369895410e-10       1.505531724431e-15       3.652622024100e-13       0.000000000000e+00       1.605425042726e-10       1.852938918467e-12      -1.324048944988e-14 
   32       5.331033159287e-10       1.678378020922e-15       3.684418373238e-13       0.000000000000e+00       1.513629395157e-10       1.221364227060e-12      -1.443140609024e-14 
   33       5.261417662642e-10       1.864799183728e-15       3.737955777343e-13       0.000000000000e+00       1.429291235428e-10       6.341356949641e-13      -1.511882270516e-14 
   34       5.195573505651e-10       2.065255645250e-15       3.808305473984e-13       0.000000000000e+00       1.351009316914e-10       3.335204388831e-13      -1.461698233263e-14 
   35       5.133483388004e-10       2.280615410570e-15       3.888146088648e-13       0.000000000000e+00       1.278458804536e-10       2.700897107673e-13      -1.298395872590e-14 
   36       5.074884832482e-10       2.511930695945e-15       3.967693354131e-13       0.000000000000e+00       1.211252152226e-10       2.816126723460e-13      -1.056187323529e-14 
   37       5.019129191058e-10       2.760157451181e-15       4.036586232263e-13       0.000000000000e+00       1.148711824233e-10       2.068619296007e-13      -7.760979203710e-15 
   38       4.966387050808e-10       3.025491211756e-15       4.090659321575e-13       0.000000000000e+00       1.090699691868e-10       3.543849855214e-14      -4.937689277096e-15 
   39       4.916747738746e-10       3.307803329268e-15       4.127281079025e-13       0.000000000000e+00       1.036999740644e-10      -1.935938239961e-13      -2.485728684655e-15 
   40       4.869839589477e-10       3.606805092174e-15       4.143519571929e-13       0.000000000000e+00       9.870585255320e-11      -4.309578184177e-13      -8.745851503894e-16 
   41       4.825056345808e-10       3.922247432746e-15       4.137073860565e-13       0.000000000000e+00       9.401760055735e-11      -6.293513555982e-13      -5.103419013057e-16 
   42       4.782432168413e-10       4.254623813523e-15       4.109471171090e-13       0.000000000000e+00       8.962231844518e-11      -7.864008448605e-13      -1.252946180836e-15 
   43       4.741976435357e-10       4.604678245823e-15       4.063883642198e-13       0.000000000000e+00       8.551087788880e-11      -9.145591739485e-13      -2.749318231692e-15 
   44       4.703401867221e-10       4.973218443333e-15       4.004319078726e-13       0.000000000000e+00       8.165653495460e-11      -1.029659935876e-12      -4.558117961173e-15 
   45       4.666297130634e-10       5.361009632421e-15       3.934980284058e-13       0.000000000000e+00       7.802487632522e-11      -1.146638068982e-12      -6.236155026930e-15 
   46       4.630767372629e-10       5.768409127110e-15       3.857998645674e-13       0.000000000000e+00       7.461054047358e-11      -1.264665181326e-12      -7.641174058435e-15 
   47       4.596941011177e-10       6.195629002111e-15       3.775106722612e-13       0.000000000000e+00       7.140906613739e-11      -1.377931905279e-12      -8.710387242444e-15 
   48       4.564773636846e-10       6.642834165247e-15       3.688278570360e-13       0.000000000000e+00       6.840574146054e-11      -1.479709141102e-12      -9.376393581991e-15 
   49       4.534033482374e-10       7.110139840613e-15       3.599739238638e-13       0.000000000000e+00       6.557484243086e-11      -1.562301954904e-12      -9.567056678091e-15 
   50       4.504417873335e-10       7.597652766065e-15       3.511282460462e-13       0.000000000000e+00       6.288749705277e-11      -1.619523565902e-12      -9.237691777121e-15 
   51       4.475973554933e-10       8.105613807936e-15       3.421983345007e-13       0.000000000000e+00       6.033956122539e-11      -1.655015940821e-12      -8.478210314554e-15 
   52       4.448765341431e-10       8.634289706966e-15       3.329881238565e-13       0.000000000000e+00       5.792999304932e-11      -1.676108040587e-12      -7.434847284638e-15 
