# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       2.854285524775e-08       7.962914332193e-16       2.267602155530e-12       1.343980954461e-20       5.009909140524e-09       8.168299393965e-09       4.921914309206e-13 
    3       2.477273527984e-08       3.544774408535e-15       7.910406380498e-12       2.685083120146e-20       2.795134132039e-09       5.665909470098e-09       1.495498704100e-12 
    4       2.144416706199e-08       7.724270479689e-15       1.185413885140e-11       4.469016809903e-20       1.790595345738e-09       4.246893187375e-09       1.896092887230e-12 
    5       1.853486444900e-08       1.066826796692e-14       1.290551030846e-11       6.692695391370e-20       1.242284847668e-09       3.319104832351e-09       1.789397701708e-12 
    6       1.602893220579e-08       1.118327497123e-14       1.180260078404e-11       9.352870712624e-20       9.070902066631e-10       2.662888623777e-09       1.440177344059e-12 
    7       1.389290710146e-08       1.014998308829e-14       9.892665185653e-12       1.244648842476e-19       6.870104494690e-10       2.177503210062e-09       1.073577366324e-12 
    8       1.208209155508e-08       8.975180332198e-15       8.154014571935e-12       1.597106624433e-19       5.349644807716e-10       1.807404671688e-09       7.931683073848e-13 
    9       1.054965435403e-08       8.402325152775e-15       6.893817333770e-12       1.992507293563e-19       4.257898457488e-10       1.518765667656e-09       6.027712479857e-13 
   10       9.253402191069e-09       8.394050400829e-15       5.967467885417e-12       2.430828517879e-19       3.449766673679e-10       1.289633917910e-09       4.666116597831e-13 
   11       8.156561641905e-09       8.556435363482e-15       5.138790327484e-12       2.912210002871e-19       3.013526879847e-10       1.104035498134e-09       4.143974293806e-13 
   12       7.226194007104e-09       8.566171851842e-15       4.297057497676e-12       3.436978234943e-19       2.511028095556e-10       9.621770561650e-10       3.227530680739e-13 
   13       6.434122832449e-09       8.357327953643e-15       3.473316936861e-12       4.005662936428e-19       2.114456075880e-10       8.499947413843e-10       2.424991835173e-13 
   14       5.757231890190e-09       8.066717265901e-15       2.745434519239e-12       4.619003817831e-19       1.831625505195e-10       7.610381108276e-10       1.792251595154e-13 
   15       5.176241368962e-09       7.873486233407e-15       2.149252491258e-12       5.277946664251e-19       1.626552897022e-10       6.806481206886e-10       1.280737157076e-13 
   16       4.675450865906e-09       7.872710613005e-15       1.662033695039e-12       5.983628303923e-19       1.366807889481e-10       5.810951859422e-10       7.061826189545e-14 
   17       4.242311111790e-09       8.047971024597e-15       1.236134752799e-12       6.737350554151e-19       1.157304487732e-10       5.113600491655e-10       3.087704773375e-14 
   18       3.864847630379e-09       8.283794146099e-15       8.371678106990e-13       7.540549776321e-19       1.003418532031e-10       4.506077899336e-10      -1.050931370509e-14 
   19       3.538309981319e-09       8.489963350449e-15       4.672201337389e-13       8.394721392122e-19       8.834648881116e-11       3.946994873755e-10      -5.518530957157e-14 
   20       3.251623181151e-09       8.599296126505e-15       1.351364689505e-13       9.301431106396e-19       7.800309334768e-11       3.523351985746e-10      -9.316571786422e-14 
   21       3.000559651063e-09       8.691805667415e-15      -1.488448327026e-13       1.026217417857e-18       6.916999544547e-11       3.214832977464e-10      -1.209040703491e-13 
   22       2.778927447086e-09       8.903588140050e-15      -3.796421795083e-13       1.127839426657e-18       6.201260469601e-11       2.956721439019e-10      -1.375455926666e-13 
   23       2.583902637111e-09       9.301155483283e-15      -5.696686844590e-13       1.235134547309e-18       5.613157929760e-11       2.728984295683e-10      -1.438038879747e-13 
   24       2.411180001385e-09       9.907452010369e-15      -7.399775329352e-13       1.348211068708e-18       5.082674637569e-11       2.520750472035e-10      -1.419172115344e-13 
   25       2.258575065321e-09       1.063994781027e-14      -9.000147379055e-13       1.467147608697e-18       4.574338206159e-11       2.318877321861e-10      -1.360210307033e-13 
   26       2.122910731669e-09       1.135678523468e-14      -1.055596953767e-12       1.591994864311e-18       4.069234111619e-11       2.110882180014e-10      -1.312291641119e-13 
   27       2.002232509369e-09       1.189615000218e-14      -1.203752903730e-12       1.722766898266e-18       3.612186000935e-11       1.907745200315e-10      -1.303822027292e-13 
   28       1.894065358762e-09       1.213586527354e-14      -1.339760719083e-12       1.859442820261e-18       3.258641876636e-11       1.726336795734e-10      -1.355261633796e-13 
   29       1.797763260414e-09       1.226044304193e-14      -1.464700490738e-12       2.001966450362e-18       2.994091429675e-11       1.569948590400e-10      -1.472025744181e-13 
   30       1.712164919930e-09       1.260734005003e-14      -1.582587594768e-12       2.150242195668e-18       2.771214579205e-11       1.436050723132e-10      -1.653124579135e-13 
   31       1.635228765256e-09       1.349163140771e-14      -1.698336026895e-12       2.304138089309e-18       2.540594015549e-11       1.320700949962e-10      -1.887234480409e-13 
   32       1.566359777298e-09       1.480606441832e-14      -1.814602470264e-12       2.463506166646e-18       2.306207166045e-11       1.223031357532e-10      -2.126600623389e-13 
   33       1.504778984701e-09       1.626538697783e-14      -1.933891474319e-12       2.628165135952e-18       2.090558200188e-11       1.142172555505e-10      -2.301692704310e-13 
   34       1.449223109421e-09       1.755407163845e-14      -2.053892438315e-12       2.797904645633e-18       1.913984766374e-11       1.075599989418e-10      -2.345355654835e-13 
   35       1.399292363715e-09       1.850206178848e-14      -2.148272960489e-12       2.972527299756e-18       1.771580962682e-11       1.017863290208e-10      -2.257287985931e-13 
   36       1.354477023058e-09       1.896649761243e-14      -2.178565529277e-12       3.151818573939e-18       1.647850725295e-11       9.611525814622e-11      -2.062504336133e-13 
   37       1.314018975083e-09       1.885100177685e-14      -2.111076501165e-12       3.335556011901e-18       1.526905413512e-11       8.979904196056e-11      -1.792524284455e-13 
   38       1.277816781434e-09       1.833448591239e-14      -1.959239377651e-12       3.523583296476e-18       1.407874466980e-11       8.298756827589e-11      -1.476739356062e-13 
   39       1.245764556797e-09       1.772232876881e-14      -1.755584328320e-12       3.715760441554e-18       1.294382357583e-11       7.614591448129e-11      -1.149113799019e-13 
   40       1.217478145223e-09       1.739093710031e-14      -1.541112730014e-12       3.911944617767e-18       1.190438620110e-11       6.982968815719e-11      -8.510935125327e-14 
   41       1.192411832360e-09       1.768719412020e-14      -1.357168799670e-12       4.112014949763e-18       1.099448646374e-11       6.454811274542e-11      -6.212231862134e-14 
   42       1.170313418397e-09       1.857658770604e-14      -1.216535597034e-12       4.315955344967e-18       1.020829622079e-11       6.028708086381e-11      -4.588193207275e-14 
   43       1.150875807618e-09       1.988813260827e-14      -1.123865577629e-12       4.523799518712e-18       9.523133768763e-12       5.683966054638e-11      -3.492510752987e-14 
   44       1.133593784626e-09       2.140688854254e-14      -1.083512512888e-12       4.735611210461e-18       8.907969594804e-12       5.393040110477e-11      -2.734882386164e-14 
   45       1.117913026317e-09       2.292372862067e-14      -1.097580765255e-12       4.951493357970e-18       8.331170800383e-12       5.127309438601e-11      -2.124845945414e-14 
   46       1.103765410992e-09       2.440878130600e-14      -1.159478986708e-12       5.171613674305e-18       7.787832890547e-12       4.877535929938e-11      -1.625580638733e-14 
   47       1.091168372909e-09       2.588522531848e-14      -1.258366094095e-12       5.396190482559e-18       7.279653577899e-12       4.638749006332e-11      -1.241268936180e-14 
   48       1.080069534906e-09       2.738161063306e-14      -1.380742793050e-12       5.625488965524e-18       6.807243519244e-12       4.404452939930e-11      -9.742821267929e-15 
   49       1.070341233210e-09       2.893216764644e-14      -1.510298714939e-12       5.859823780040e-18       6.370037399947e-12       4.166531252645e-11      -8.250358925467e-15 
   50       1.061824702536e-09       3.056815084567e-14      -1.631736064592e-12       6.099537317056e-18       5.966577468053e-12       3.918310643292e-11      -7.883320302228e-15 
   51       1.054489473106e-09       3.228838252145e-14      -1.743818773061e-12       6.344921459708e-18       5.595661151798e-12       3.664955018869e-11      -8.415480364329e-15 
   52       1.048307775932e-09       3.408124789235e-14      -1.849601156703e-12       6.596279106430e-18       5.255351253777e-12       3.415727554197e-11      -9.529920696872e-15 
