# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.353689053293e-10       8.250782254953e-16       1.541000559216e-13       1.528273765615e-19       7.222263780059e-09       4.085668397669e-10      -8.070570506288e-13 
    3       1.293912603223e-10       1.069621208302e-15       1.733683281291e-13       3.057102271469e-19       4.379308166688e-09       2.839225408688e-10      -6.080707028945e-13 
    4       1.237576529639e-10       9.412240191710e-16       1.636229554095e-13       5.096395755014e-19       2.996794117759e-09       2.115390232026e-10      -3.945825190554e-13 
    5       1.196628856263e-10       6.495080070531e-16       1.432297909130e-13       7.646873332366e-19       2.205605679568e-09       1.648968839320e-10      -2.147042275451e-13 
    6       1.169558597738e-10       3.916583333545e-16       1.219012324918e-13       1.070941670093e-18       1.700466085216e-09       1.326771749034e-10      -8.163352432603e-14 
    7       1.153156078157e-10       2.455782443989e-16       1.045520178477e-13       1.428505941345e-18       1.354957221614e-09       1.093596227713e-10       3.807067974065e-15 
    8       1.145302881642e-10       1.896858473820e-16       9.274443801326e-14       1.837497471027e-18       1.107150745825e-09       9.189309395633e-11       4.783378276797e-14 
    9       1.143319444519e-10       1.721712115797e-16       8.634438080032e-14       2.298046224988e-18       9.228223957311e-10       7.842695875693e-11       6.031250765898e-14 
   10       1.146314201698e-10       1.595570454196e-16       8.448348034268e-14       2.810293410027e-18       7.815032756391e-10       6.780058909296e-11       5.233363721854e-14 
   11       1.153197212088e-10       1.459935622597e-16       8.607054303815e-14       3.374390036332e-18       6.590231372302e-10       5.982753215932e-11       3.440797899663e-14 
   12       1.162602106824e-10       1.392220655618e-16       9.013297860385e-14       3.990495480072e-18       5.712953976886e-10       5.266908107220e-11       1.450336448781e-14 
   13       1.174941990169e-10       1.457094322514e-16       9.591069226308e-14       4.658776081285e-18       4.997347379410e-10       4.671592261240e-11      -1.860825126294e-15 
   14       1.189317235590e-10       1.658617369765e-16       1.027771824549e-13       5.379403809338e-18       4.405729739117e-10       4.183194362568e-11      -1.198016407486e-14 
   15       1.205289856484e-10       1.970907838363e-16       1.103600158934e-13       6.152555024210e-18       3.910842863924e-10       3.759776299496e-11      -1.590525017642e-14 
   16       1.222938778709e-10       2.377578577649e-16       1.184203749250e-13       6.978409356936e-18       3.492533160229e-10       3.395497322713e-11      -1.492448863568e-14 
   17       1.241757804876e-10       2.882793168751e-16       1.267779301739e-13       7.857148726935e-18       3.135747349153e-10       3.082299762989e-11      -1.109878967407e-14 
   18       1.261806234769e-10       3.498588693045e-16       1.353983446359e-13       8.788956450856e-18       2.827813652493e-10       2.809965690737e-11      -6.669130555669e-15 
   19       1.283178380214e-10       4.229869836946e-16       1.442205246048e-13       9.774016846678e-18       2.563310331425e-10       2.575131914063e-11      -3.016021835409e-15 
   20       1.305346384208e-10       5.077051768229e-16       1.531358122869e-13       1.081251407260e-17       2.331585801433e-10       2.369774102331e-11      -1.244013643089e-15 
   21       1.328420141214e-10       6.044077325796e-16       1.620951779079e-13       1.190463263332e-17       2.128675767201e-10       2.188388771652e-11      -1.369122751957e-15 
   22       1.352380845884e-10       7.135993235693e-16       1.710393069094e-13       1.305055612563e-17       1.949412568422e-10       2.023778115087e-11      -2.866573590122e-15 
   23       1.377157830265e-10       8.361914953985e-16       1.798220754190e-13       1.425046820419e-17       1.791110481607e-10       1.876257396669e-11      -5.038287352833e-15 
   24       1.402479519340e-10       9.732008277782e-16       1.882614327768e-13       1.550455129889e-17       1.649890625327e-10       1.746547971563e-11      -7.046337374758e-15 
   25       1.428503225626e-10       1.125408970641e-15       1.962691784966e-13       1.681298808357e-17       1.523934840813e-10       1.632808158326e-11      -8.389302572372e-15 
   26       1.455331075778e-10       1.293526949975e-15       2.037791974520e-13       1.817595999600e-17       1.410809783587e-10       1.530886023174e-11      -8.740616970898e-15 
   27       1.482826584519e-10       1.478416230978e-15       2.107027473086e-13       1.959364860838e-17       1.309050443779e-10       1.437351965870e-11      -8.308287627118e-15 
   28       1.510699125709e-10       1.680981034422e-15       2.169486777822e-13       2.106623450041e-17       1.216796243182e-10       1.348702758705e-11      -7.502808341967e-15 
   29       1.539032518818e-10       1.902095938879e-15       2.224722848662e-13       2.259389956801e-17       1.133503133936e-10       1.265614085126e-11      -6.575634081627e-15 
   30       1.567919977205e-10       2.142620898940e-15       2.272489074694e-13       2.417682451813e-17       1.058198633014e-10       1.189730210592e-11      -5.776668765575e-15 
   31       1.597346730206e-10       2.403413420354e-15       2.312565348969e-13       2.581518850466e-17       9.892524165162e-11       1.122037769172e-11      -5.352320775664e-15 
   32       1.627333353148e-10       2.685351842085e-15       2.344524760751e-13       2.750917197129e-17       9.262614196741e-11       1.061905739080e-11      -5.303014964004e-15 
   33       1.657818262330e-10       2.989318207503e-15       2.367880190644e-13       2.925895430534e-17       8.687405448904e-11       1.007539559094e-11      -5.532477140621e-15 
   34       1.688668072629e-10       3.316197572304e-15       2.382138248053e-13       3.106471308356e-17       8.158361616229e-11       9.567588522179e-12      -5.917140045283e-15 
