# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.384401437546e-10       8.603516651112e-16       1.613442278805e-13       0.000000000000e+00       9.882430516929e-09       4.915493237382e-10      -8.351889053338e-13 
    3       1.326262115970e-10       1.118313596464e-15       1.855550013684e-13       0.000000000000e+00       6.229703371433e-09       3.564472112129e-10      -6.353040790556e-13 
    4       1.270774493623e-10       9.895306602206e-16       1.795177040794e-13       0.000000000000e+00       4.436782597590e-09       2.757099585837e-10      -4.178456234465e-13 
    5       1.230821342324e-10       6.930115536945e-16       1.613912679711e-13       0.000000000000e+00       3.384193185450e-09       2.222025308519e-10      -2.347093041391e-13 
    6       1.205307806036e-10       4.302814851388e-16       1.413658880106e-13       0.000000000000e+00       2.695387902696e-09       1.843011005019e-10      -1.003064363761e-13 
    7       1.191243857266e-10       2.793007161122e-16       1.250688711306e-13       0.000000000000e+00       2.213472224547e-09       1.561687844464e-10      -1.533961113716e-14 
    8       1.185249334887e-10       2.202822473283e-16       1.147728467313e-13       0.000000000000e+00       1.859504186737e-09       1.345798816881e-10       2.719778664072e-14 
    9       1.186104085775e-10       2.066350933162e-16       1.108753862982e-13       0.000000000000e+00       1.589738555034e-09       1.176035491734e-10       3.825069689614e-14 
   10       1.192426200263e-10       2.097468225305e-16       1.127552550581e-13       0.000000000000e+00       1.378244318897e-09       1.039421318880e-10       2.986167890789e-14 
   11       1.202185491177e-10       2.245951796537e-16       1.193802031123e-13       0.000000000000e+00       1.138141223574e-09       9.176830245334e-11       1.335998275272e-14 
   12       1.215359823383e-10       2.561816958936e-16       1.296137308882e-13       0.000000000000e+00       1.005479775283e-09       8.228929595450e-11      -3.779379147219e-15 
   13       1.231207644329e-10       3.081547239896e-16       1.423990315842e-13       0.000000000000e+00       8.956721031931e-10       7.413182088611e-11      -1.653477223457e-14 
   14       1.249343842060e-10       3.807124894786e-16       1.568614747252e-13       0.000000000000e+00       8.035683674946e-10       6.728561511321e-11      -2.266011804791e-14 
   15       1.269373318412e-10       4.737281731127e-16       1.722815239910e-13       0.000000000000e+00       7.254384955223e-10       6.144404278320e-11      -2.275159407024e-14 
   16       1.290728824223e-10       5.888188231377e-16       1.882748993900e-13       0.000000000000e+00       6.585026903436e-10       5.628712288950e-11      -1.906525454984e-14 
   17       1.314241714671e-10       7.285928195075e-16       2.045224597997e-13       0.000000000000e+00       6.006502504610e-10       5.168575216837e-11      -1.415836314280e-14 
   18       1.338643219060e-10       8.953728988356e-16       2.207873768199e-13       0.000000000000e+00       5.500584977594e-10       4.764877306193e-11      -9.993212246516e-15 
   19       1.364030505547e-10       1.090771211567e-15       2.369922894349e-13       0.000000000000e+00       5.060646345529e-10       4.413786905321e-11      -7.549316596961e-15 
   20       1.390589815400e-10       1.316046448715e-15       2.530838905650e-13       0.000000000000e+00       4.670414881831e-10       4.099539153603e-11      -7.397750995180e-15 
   21       1.418199601212e-10       1.573302213383e-15       2.689033458734e-13       0.000000000000e+00       4.324452385514e-10       3.817851915215e-11      -9.079896278094e-15 
   22       1.446359212188e-10       1.864868726702e-15       2.842490694072e-13       0.000000000000e+00       4.015209248041e-10       3.563929393427e-11      -1.159019729065e-14 
   23       1.475314987347e-10       2.192950987226e-15       2.989898424689e-13       0.000000000000e+00       3.738913961577e-10       3.336519120661e-11      -1.402676075352e-14 
   24       1.505293798652e-10       2.559696771332e-15       3.130022317551e-13       0.000000000000e+00       3.489621867820e-10       3.132145065277e-11      -1.552434131970e-14 
   25       1.536173672646e-10       2.967397178950e-15       3.261031989906e-13       0.000000000000e+00       3.264747755207e-10       2.945899950024e-11      -1.594658544342e-14 
   26       1.567578431726e-10       3.418404300125e-15       3.380985516469e-13       0.000000000000e+00       3.060566509847e-10       2.771322735145e-11      -1.546659660109e-14 
   27       1.599505820755e-10       3.915206306630e-15       3.488905920274e-13       0.000000000000e+00       2.874897386155e-10       2.609376796465e-11      -1.444035218684e-14 
   28       1.631968292009e-10       4.460341414686e-15       3.584161120033e-13       0.000000000000e+00       2.704804234979e-10       2.462028155815e-11      -1.331643059036e-14 
   29       1.665054056904e-10       5.056330005166e-15       3.665964643134e-13       0.000000000000e+00       2.549591188002e-10       2.328740940249e-11      -1.237152833840e-14 
   30       1.698746945667e-10       5.705689834015e-15       3.733545495620e-13       0.000000000000e+00       2.407760572592e-10       2.206653872580e-11      -1.186978351236e-14 
   31       1.732925117646e-10       6.410910466689e-15       3.786130484380e-13       0.000000000000e+00       2.276622030658e-10       2.091952741828e-11      -1.203140235947e-14 
   32       1.767646336731e-10       7.174345831761e-15       3.822627046480e-13       0.000000000000e+00       2.155622156551e-10       1.984708401322e-11      -1.268541634541e-14 
   33       1.802942273029e-10       7.998269650848e-15       3.841817826156e-13       0.000000000000e+00       2.044019723699e-10       1.885662289066e-11      -1.347771396591e-14 
   34       1.838765538736e-10       8.884922844931e-15       3.842497693307e-13       0.000000000000e+00       1.940386523163e-10       1.794855264235e-11      -1.404135024999e-14 
   35       1.875110833133e-10       9.836608538803e-15       3.823680391981e-13       0.000000000000e+00       1.844277945006e-10       1.711477268237e-11      -1.430351095261e-14 
