# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.254266137464e-09       6.331486785617e-15       2.233856563419e-12       3.343316524352e-19       8.815086785924e-09       2.487183363933e-11      -2.274482845970e-12 
    3       1.217992708292e-09       8.111085004035e-15       2.445908920516e-12       6.687476189091e-19       5.643536263733e-09       8.077407090404e-11      -1.723514029978e-12 
    4       1.166203071884e-09       6.991540929845e-15       2.286048988739e-12       1.114766309081e-18       4.004588450107e-09       8.594957393297e-11      -1.128298088657e-12 
    5       1.112660552918e-09       4.624777266973e-15       1.942555531167e-12       1.672498937865e-18       3.036099817691e-09       7.920102192120e-11      -6.242567351261e-13 
    6       1.061231819504e-09       2.547560851526e-15       1.531393092416e-12       2.342083399567e-18       2.403955927732e-09       7.019540357972e-11      -2.497308553052e-13 
    7       1.013260997195e-09       1.364059715228e-15       1.128378382095e-12       3.123683415825e-18       1.961467200605e-09       6.140348903824e-11      -8.318263024893e-15 
    8       9.688882487940e-10       9.042872033213e-16       7.759039638219e-13       4.017487421473e-18       1.636602246987e-09       5.359923248543e-11       1.163905401321e-13 
    9       9.278372596139e-10       7.619947750389e-16       4.937022254805e-13       5.023707151395e-18       1.390429719681e-09       4.694171410924e-11       1.514261026286e-13 
   10       8.900896445700e-10       6.686855679534e-16       2.864227086433e-13       6.142575895135e-18       1.199403454495e-09       4.130603476014e-11       1.276994649141e-13 
   11       8.553423019832e-10       5.637149216124e-16       1.490923152178e-13       7.374346393204e-18       9.994760747448e-10       3.489694254273e-11       7.457157614788e-14 
   12       8.233102039173e-10       4.854889066346e-16       7.141773136657e-14       8.719288359506e-18       8.792329415776e-10       3.186455043419e-11       1.617753769564e-14 
   13       7.937852463588e-10       4.590033927408e-16       4.114597887696e-14       1.017768562774e-17       7.805596404597e-10       2.626801005705e-11      -3.262218865332e-14 
   14       7.665276129621e-10       4.638369725879e-16       4.588579262116e-14       1.174983293540e-17       6.975415946744e-10       2.454410592998e-11      -6.243217988333e-14 
   15       7.413015179348e-10       4.641437571771e-16       7.413303301680e-14       1.343603237652e-17       6.274540930060e-10       2.220841869531e-11      -7.302408794641e-14 
   16       7.179736451112e-10       4.438728011719e-16       1.162788269618e-13       1.523658957252e-17       5.680126498732e-10       1.713197062401e-11      -6.904486560483e-14 
   17       6.963985937947e-10       4.136835855680e-16       1.646815657493e-13       1.715180962856e-17       5.162645975170e-10       1.613244328527e-11      -5.392540139385e-14 
   18       6.764228772920e-10       3.965074018087e-16       2.133521060753e-13       1.918199312829e-17       4.711483496637e-10       1.524375817879e-11      -3.556097669987e-14 
   19       6.581346579548e-10       4.038302521874e-16       2.587877094426e-13       2.132743108917e-17       4.321640634354e-10       1.348320224422e-11      -1.863307255185e-14 
   20       6.411050095631e-10       4.411499732646e-16       2.981779754933e-13       2.358840257319e-17       3.976506606732e-10       1.203294412816e-11      -6.442449762772e-15 
   21       6.253796598985e-10       5.039564088964e-16       3.301769033907e-13       2.596516882220e-17       3.670979644560e-10       1.091772448355e-11       3.275591820981e-16 
   22       6.108260860260e-10       5.832940983810e-16       3.543289583190e-13       2.845797104606e-17       3.398700764651e-10       9.779351897791e-12       2.326091350650e-15 
   23       5.974212007872e-10       6.764710738485e-16       3.709624179578e-13       3.106702645171e-17       3.156168151279e-10       8.642719700520e-12       9.925494298878e-16 
   24       5.849618380233e-10       7.825156140110e-16       3.810632967896e-13       3.379252594198e-17       2.937831100197e-10       7.628508761610e-12      -1.730166229311e-15 
   25       5.734495541330e-10       9.014314228161e-16       3.857190345762e-13       3.663463297952e-17       2.741387598126e-10       6.663091870329e-12      -4.749227709768e-15 
   26       5.627910158830e-10       1.033442294107e-15       3.863931358175e-13       3.959348046377e-17       2.563575802712e-10       5.651960674219e-12      -7.202245504999e-15 
   27       5.529303657816e-10       1.178916718610e-15       3.846524617889e-13       4.266917181223e-17       2.402166093449e-10       4.809797413612e-12      -8.763468208956e-15 
   28       5.437290047240e-10       1.338285724481e-15       3.822121591307e-13       4.586177921686e-17       2.254221172720e-10       4.396361947960e-12      -9.386855588771e-15 
   29       5.352120208384e-10       1.512315778967e-15       3.801034768078e-13       4.917135421590e-17       2.119231945448e-10       4.270598998288e-12      -9.563698087490e-15 
   30       5.273363543779e-10       1.701902805542e-15       3.792640369896e-13       5.259791647618e-17       1.996198370604e-10       4.105612928879e-12      -1.010058530579e-14 
   31       5.199584581309e-10       1.907876308708e-15       3.805649054410e-13       5.614145592043e-17       1.883060145726e-10       3.591382239004e-12      -1.172010353234e-14 
   32       5.130817556216e-10       2.130609118477e-15       3.840347163425e-13       5.980195926957e-17       1.779176164203e-10       2.842648783147e-12      -1.396062059207e-14 
   33       5.066791155203e-10       2.370247634792e-15       3.893237276050e-13       6.357939061447e-17       1.683558306473e-10       2.148368482442e-12      -1.584605029330e-14 
   34       5.006605063207e-10       2.626990116604e-15       3.958947986547e-13       6.747369272839e-17       1.594639475362e-10       1.781377261267e-12      -1.641615914515e-14 
   35       4.950234134716e-10       2.901740519820e-15       4.030529641335e-13       7.148482059215e-17       1.512074661734e-10       1.684269326210e-12      -1.564499754617e-14 
   36       4.897409053587e-10       3.195688856478e-15       4.098973908900e-13       7.561271832753e-17       1.435451280043e-10       1.671496413057e-12      -1.384612131358e-14 
   37       4.847489948180e-10       3.510012357164e-15       4.154793707123e-13       7.985732270226e-17       1.364028926078e-10       1.558333212754e-12      -1.140939512411e-14 
   38       4.800639192336e-10       3.845413793033e-15       4.194284608923e-13       8.421860719258e-17       1.297668256689e-10       1.331563709233e-12      -8.700587324060e-15 
   39       4.756946470803e-10       4.202431299939e-15       4.215221675211e-13       8.869655282846e-17       1.236138744410e-10       1.033954347839e-12      -6.139241829635e-15 
   40       4.716060223867e-10       4.581557419803e-15       4.215168773649e-13       9.329113714456e-17       1.178827315902e-10       7.195041167029e-13      -4.232464347571e-15 
   41       4.677403727847e-10       4.983268448722e-15       4.192312885171e-13       9.800234569545e-17       1.124951233520e-10       4.418663844965e-13      -3.433623816218e-15 
   42       4.641010502936e-10       5.408132550297e-15       4.148319439647e-13       1.028302096840e-16       1.074360248709e-10       2.133045579231e-13      -3.650299929954e-15 
   43       4.606889044270e-10       5.856730830272e-15       4.086388443852e-13       1.077747815808e-16       1.026939449561e-10       3.361917892468e-14      -4.585143389870e-15 
   44       4.574763121766e-10       6.329626175496e-15       4.010536189784e-13       1.128361265782e-16       9.823694510497e-11      -9.879368217674e-14      -5.864034070898e-15 
   45       4.544233616869e-10       6.827349463067e-15       3.924872314319e-13       1.180143212461e-16       9.402479693173e-11      -1.883363107524e-13      -7.109383682707e-15 
   46       4.515380392190e-10       7.350356366152e-15       3.831061581993e-13       1.233094458352e-16       9.005365683074e-11      -2.466285595081e-13      -8.197367972306e-15 
