# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       9.951332458803e-10       6.426594137848e-15       2.027844797054e-12       0.000000000000e+00       8.878191545522e-09       8.048811734907e-11      -2.259513922341e-12 
    3       9.567345844390e-10       8.337436908735e-15       2.245354855103e-12       0.000000000000e+00       5.646420294330e-09       1.112017109472e-10      -1.714190976770e-12 
    4       9.051690667312e-10       7.298279372998e-15       2.114397071074e-12       0.000000000000e+00       4.000130887261e-09       1.055638540649e-10      -1.121135041386e-12 
    5       8.529767926910e-10       4.928125109646e-15       1.802468477061e-12       0.000000000000e+00       3.030738119813e-09       9.306671743438e-11      -6.134247345646e-13 
    6       8.037780839079e-10       2.821638487525e-15       1.417887235358e-12       0.000000000000e+00       2.396524995603e-09       8.063099224961e-11      -2.293515004593e-13 
    7       7.583481860247e-10       1.654391529288e-15       1.034388268969e-12       0.000000000000e+00       1.952833618089e-09       6.968936089973e-11       2.565143156499e-14 
    8       7.167817534380e-10       1.268982712998e-15       6.959979350749e-13       0.000000000000e+00       1.628907245101e-09       6.039529321047e-11       1.648866590950e-13 
    9       6.789401666127e-10       1.206233685580e-15       4.249150103972e-13       0.000000000000e+00       1.384769624871e-09       5.258271133256e-11       2.118903811817e-13 
   10       6.444250729648e-10       1.131344491401e-15       2.277468763760e-13       0.000000000000e+00       1.195254708118e-09       4.606388924857e-11       1.946048558757e-13 
   11       6.129195913587e-10       9.600379814110e-16       1.007327838081e-13       0.000000000000e+00       9.960508481409e-10       4.031890228494e-11       1.413544066522e-13 
   12       5.841618930976e-10       7.641801015371e-16       3.380306294414e-14       0.000000000000e+00       8.766737040251e-10       3.391019556961e-11       7.423741652781e-14 
   13       5.578531319916e-10       6.288278226534e-16       1.383129691823e-14       0.000000000000e+00       7.776091984503e-10       3.117601938952e-11       1.185011760879e-14 
   14       5.337519045449e-10       5.766870996626e-16       2.726060815407e-14       0.000000000000e+00       6.949404162817e-10       2.819250973567e-11      -3.622906362005e-14 
   15       5.117375323395e-10       5.752218301337e-16       6.177620357396e-14       0.000000000000e+00       6.253565830170e-10       2.340355585511e-11      -6.683868071157e-14 
   16       4.916507145305e-10       5.802822820282e-16       1.070569497417e-13       0.000000000000e+00       5.655358898114e-10       2.169080073120e-11      -7.945001507010e-14 
   17       4.732310665740e-10       5.689695443159e-16       1.551687177722e-13       0.000000000000e+00       5.140362666218e-10       1.980371889632e-11      -7.899473560144e-14 
   18       4.562764625031e-10       5.451555598506e-16       2.006162471995e-13       0.000000000000e+00       4.691611661806e-10       1.790517848313e-11      -7.065016596431e-14 
   19       4.408618589809e-10       5.238133060961e-16       2.405709283645e-13       0.000000000000e+00       4.302254567727e-10       1.629839114052e-11      -5.842222005499e-14 
   20       4.266877817634e-10       5.228016811872e-16       2.732085161152e-13       0.000000000000e+00       3.958029028072e-10       1.470871826725e-11      -4.662893304956e-14 
   21       4.137445652125e-10       5.486957032035e-16       2.982631519529e-13       0.000000000000e+00       3.653801067109e-10       1.321154902723e-11      -3.674958853806e-14 
   22       4.018657444667e-10       6.028251826975e-16       3.164851885808e-13       0.000000000000e+00       3.382438660793e-10       1.196547884465e-11      -2.912683743281e-14 
   23       3.910166528450e-10       6.820687412953e-16       3.288955568420e-13       0.000000000000e+00       3.140511724171e-10       1.090694101815e-11      -2.321711540237e-14 
   24       3.810425598100e-10       7.810212207327e-16       3.369450293849e-13       0.000000000000e+00       2.922802676718e-10       9.887846676092e-12      -1.805866940499e-14 
   25       3.719246272199e-10       8.976944839273e-16       3.417598041650e-13       0.000000000000e+00       2.726964979244e-10       8.872470752848e-12      -1.320694911046e-14 
   26       3.635695833065e-10       1.030918737895e-15       3.445741888170e-13       0.000000000000e+00       2.549624735736e-10       7.864933948541e-12      -8.387118567985e-15 
   27       3.559249140823e-10       1.180797721470e-15       3.464591877528e-13       0.000000000000e+00       2.388756332549e-10       6.922664367428e-12      -3.753468398622e-15 
   28       3.488813824737e-10       1.347528441621e-15       3.484622753467e-13       0.000000000000e+00       2.241677372031e-10       6.111804295509e-12       3.489452896053e-16 
   29       3.424477154732e-10       1.530555566840e-15       3.510643616281e-13       0.000000000000e+00       2.107714480822e-10       5.437681312616e-12       3.403839131434e-15 
   30       3.365824668998e-10       1.728743252128e-15       3.545849149491e-13       0.000000000000e+00       1.985516781515e-10       4.876907121068e-12       4.769179987842e-15 
   31       3.311723131292e-10       1.941072127317e-15       3.592629527609e-13       0.000000000000e+00       1.872703649702e-10       4.398511136443e-12       3.905572627338e-15 
   32       3.262175047021e-10       2.168886804765e-15       3.649532781506e-13       0.000000000000e+00       1.768775622272e-10       3.993120320076e-12       1.120375372420e-15 
   33       3.216998940692e-10       2.414518884298e-15       3.712981838454e-13       0.000000000000e+00       1.673085677196e-10       3.653384489264e-12      -2.875746071841e-15 
   34       3.175561309549e-10       2.680041371257e-15       3.778283720844e-13       0.000000000000e+00       1.584397456827e-10       3.365905372899e-12      -7.239641466683e-15 
   35       3.137792888573e-10       2.964847431957e-15       3.840858115117e-13       0.000000000000e+00       1.502319460478e-10       3.111405190265e-12      -1.133159824672e-14 
   36       3.103428495940e-10       3.267191422579e-15       3.895267603342e-13       0.000000000000e+00       1.426252878577e-10       2.863654934176e-12      -1.447881962928e-14 
   37       3.071929148427e-10       3.585491230198e-15       3.935960262668e-13       0.000000000000e+00       1.355273132856e-10       2.597018129014e-12      -1.606141560577e-14 
   38       3.043308016746e-10       3.920735677172e-15       3.961242253322e-13       0.000000000000e+00       1.289224831101e-10       2.314423494886e-12      -1.613935193774e-14 
   39       3.017513879174e-10       4.274876200866e-15       3.970571854514e-13       0.000000000000e+00       1.227917411309e-10       2.028448082599e-12      -1.503586989310e-14 
   40       2.994171287698e-10       4.650211571530e-15       3.963505022168e-13       0.000000000000e+00       1.170790461448e-10       1.753995598790e-12      -1.317895762872e-14 
   41       2.972762183253e-10       5.049067925895e-15       3.940038913749e-13       0.000000000000e+00       1.117114240598e-10       1.505073402290e-12      -1.102865315623e-14 
