# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.401188677061e-10       4.216351021527e-15       3.566752502205e-13       3.771279519436e-19       9.840066913013e-09       4.997520186536e-10      -1.861065124841e-12 
    3       1.329318968248e-10       5.399413788090e-15       4.037293383415e-13       7.544686706760e-19       6.222684135658e-09       3.630671149487e-10      -1.413640928022e-12 
    4       1.261362033168e-10       4.667608037915e-15       3.802408835455e-13       1.257914150723e-18       4.431983588943e-09       2.809803126166e-10      -9.295277594881e-13 
    5       1.211586355085e-10       3.118044422178e-15       3.261578480125e-13       1.887730350854e-18       3.380332788214e-09       2.264566561821e-10      -5.223888900107e-13 
    6       1.178814047790e-10       1.749611751355e-15       2.646828127372e-13       2.644234971952e-18       2.692387884431e-09       1.877557235556e-10      -2.235640198019e-13 
    7       1.159559621688e-10       9.448966877271e-16       2.095678995694e-13       3.527788389354e-18       2.211099814318e-09       1.589372738787e-10      -3.427800796165e-14 
    8       1.149860325994e-10       6.006309388867e-16       1.672141764706e-13       4.538783495738e-18       1.857685796425e-09       1.367852880390e-10       6.112666564782e-14 
    9       1.148072702393e-10       4.759645225226e-16       1.393545412065e-13       5.677634800606e-18       1.588340940922e-09       1.194132577134e-10       8.689718215990e-14 
   10       1.152517170876e-10       4.137166659236e-16       1.248087594013e-13       6.944767152254e-18       1.377114865126e-09       1.054978499248e-10       6.965371278992e-14 
   11       1.160835349369e-10       3.710164194447e-16       1.209684084298e-13       8.340604453407e-18       1.136732940578e-09       9.317356538656e-11       3.397872067310e-14 
   12       1.172972005409e-10       3.555216057396e-16       1.247113477000e-13       9.865558732359e-18       1.004183472049e-09       8.355382619607e-11      -2.748175647947e-15 
   13       1.187994941235e-10       3.713625707421e-16       1.331521875583e-13       1.152001990786e-17       8.944720078527e-10       7.531374318645e-11      -2.954514663160e-14 
   14       1.205356953760e-10       4.096289289260e-16       1.440603575789e-13       1.330434654924e-17       8.024511845891e-10       6.836123654253e-11      -4.205615541282e-14 
   15       1.224844028122e-10       4.626050440271e-16       1.558646774572e-13       1.521885788486e-17       7.243933196342e-10       6.240216536408e-11      -4.156499994117e-14 
   16       1.245649623397e-10       5.323233786236e-16       1.679088146192e-13       1.726382725399e-17       6.575208293322e-10       5.715859727154e-11      -3.269148032093e-14 
   17       1.268646408960e-10       6.260848412135e-16       1.799772331469e-13       1.943947713211e-17       5.997252373264e-10       5.248292737164e-11      -2.100500087449e-14 
   18       1.292641606214e-10       7.491138841835e-16       1.921092283509e-13       2.174597505809e-17       5.491843297905e-10       4.838654873136e-11      -1.105568236254e-14 
   19       1.317651498906e-10       9.018736399802e-16       2.045015788932e-13       2.418343557583e-17       5.052359561813e-10       4.482021622333e-11      -5.031432078406e-15 
   20       1.343766723696e-10       1.082721877743e-15       2.173526186698e-13       2.675191202697e-17       4.662541800952e-10       4.160905102738e-11      -4.130065532832e-15 
   21       1.370922342656e-10       1.291919063005e-15       2.305449501417e-13       2.945140865937e-17       4.316955333577e-10       3.872921016174e-11      -7.319611776824e-15 
   22       1.398725669948e-10       1.529964432230e-15       2.437825140752e-13       3.228187137077e-17       4.008057334802e-10       3.615940779556e-11      -1.238663371606e-14 
   23       1.427373880666e-10       1.797286390957e-15       2.566897126371e-13       3.524320331620e-17       3.732078153683e-10       3.387060351139e-11      -1.741345873999e-14 
   24       1.457006465180e-10       2.094190908131e-15       2.688306131812e-13       3.833525550676e-17       3.483077448977e-10       3.179885027630e-11      -2.055499307456e-14 
   25       1.487507151845e-10       2.421810045797e-15       2.799038439993e-13       4.155784598365e-17       3.258472161994e-10       2.989892402829e-11      -2.137282232537e-14 
   26       1.518544876762e-10       2.781808777350e-15       2.896651447546e-13       4.491074886243e-17       3.054541200797e-10       2.812000060556e-11      -2.006530044441e-14 
   27       1.550148906027e-10       3.177283316170e-15       2.980298584487e-13       4.839371107580e-17       2.869105123489e-10       2.647378785187e-11      -1.745876310247e-14 
   28       1.582358123369e-10       3.611756002545e-15       3.049925018027e-13       5.200644434623e-17       2.699229839138e-10       2.497811796299e-11      -1.465148889624e-14 
   29       1.615243213667e-10       4.087516311883e-15       3.106040546922e-13       5.574864607520e-17       2.544219596720e-10       2.362633258174e-11      -1.227198027847e-14 
   30       1.648755537363e-10       4.606443599746e-15       3.149706301070e-13       5.961998249819e-17       2.402578203693e-10       2.238818958971e-11      -1.089254991491e-14 
   31       1.682744849831e-10       5.170328938895e-15       3.181968575378e-13       6.362008618269e-17       2.271618362250e-10       2.122371530223e-11      -1.099084123322e-14 
   32       1.717268922716e-10       5.780816657736e-15       3.201839021324e-13       6.774857209006e-17       2.150786888492e-10       2.013335899055e-11      -1.220133155396e-14 
   33       1.752373876627e-10       6.439420963171e-15       3.207540515473e-13       7.200502786287e-17       2.039343041691e-10       1.912470809012e-11      -1.376377804418e-14 
   34       1.788027809623e-10       7.147596591738e-15       3.197130777914e-13       7.638900747881e-17       1.935860051853e-10       1.819841198701e-11      -1.488455875031e-14 
   35       1.824214062235e-10       7.906974022946e-15       3.168940464465e-13       8.090002255275e-17       1.839893540412e-10       1.734702333980e-11      -1.537827692928e-14 
   36       1.860851880104e-10       8.719194712158e-15       3.121263639930e-13       8.553754819179e-17       1.750756974631e-10       1.655440065109e-11      -1.524571399763e-14 
   37       1.897825883478e-10       9.585873083787e-15       3.052548878773e-13       9.030101296629e-17       1.667386264360e-10       1.580158456063e-11      -1.453581724448e-14 
   38       1.935206772475e-10       1.050869669816e-14       2.962490051345e-13       9.518975643506e-17       1.589622879939e-10       1.508865979936e-11      -1.344607761544e-14 
   39       1.973092203581e-10       1.148935304193e-14       2.851306526942e-13       1.002030565221e-16       1.517271596210e-10       1.441936361848e-11      -1.226093240420e-14 
   40       2.011541593013e-10       1.252949919228e-14       2.719471111286e-13       1.053401396201e-16       1.449708543462e-10       1.379490654619e-11      -1.133022234492e-14 
   41       2.050574380786e-10       1.363072284806e-14       2.567427090464e-13       1.106001604304e-16       1.386111603890e-10       1.321413791946e-11      -1.097122316882e-14 
   42       2.090175654657e-10       1.479441684635e-14       2.394591254514e-13       1.159821360092e-16       1.326332772023e-10       1.267472144788e-11      -1.112645448357e-14 
   43       2.130284297028e-10       1.602185911951e-14       2.200052459149e-13       1.214849885582e-16       1.270246084683e-10       1.217191231939e-11      -1.160142850857e-14 
   44       2.170785594989e-10       1.731424018864e-14       1.982837195556e-13       1.271075604447e-16       1.217484846887e-10       1.169794680375e-11      -1.215429876107e-14 
   45       2.211560600284e-10       1.867266644165e-14       1.741994507144e-13       1.328486008622e-16       1.167581483898e-10       1.124441941398e-11      -1.255356718848e-14 
   46       2.252662596166e-10       2.009818360896e-14       1.476892828375e-13       1.387067265713e-16       1.120482671468e-10       1.081079569462e-11      -1.277858737928e-14 
   47       2.294185598557e-10       2.159175130274e-14       1.187003360213e-13       1.446804454409e-16       1.076155209222e-10       1.039805907604e-11      -1.287408892377e-14 
   48       2.336213563300e-10       2.315423038051e-14       8.718180047862e-14       1.507681635308e-16       1.034430175684e-10       1.000625352454e-11      -1.289536967041e-14 
   49       2.378818913806e-10       2.478637814592e-14       5.308495306904e-14       1.569681821184e-16       9.949926998457e-11       9.634406956511e-12      -1.290889614083e-14 
   50       2.422052735706e-10       2.648890518312e-14       1.635993306159e-14       1.632787103470e-16       9.574816418832e-11       9.281026085303e-12      -1.297721306936e-14 
   51       2.465915638957e-10       2.826267518126e-14      -2.305500068388e-14       1.696979141191e-16       9.218442630675e-11       8.945916991730e-12      -1.310745011173e-14 
   52       2.510376441528e-10       3.010855105433e-14      -6.522561434131e-14       1.762238753341e-16       8.880601465291e-11       8.628726343564e-12      -1.328987571858e-14 
   53       2.555377990859e-10       3.202733619422e-14      -1.102188459633e-13       1.828545752398e-16       8.560347660097e-11       8.328364638089e-12      -1.351223168135e-14 
   54       2.600835299367e-10       3.401977257198e-14      -1.581029414574e-13       1.895878921936e-16       8.255944296305e-11       8.042956507232e-12      -1.375959515310e-14 
   55       2.646664970877e-10       3.608651740179e-14      -2.089375062852e-13       1.964216543526e-16       7.965424357455e-11       7.770419502673e-12      -1.401617437413e-14 
   56       2.692886311731e-10       3.822807069474e-14      -2.627404549963e-13       2.033538182006e-16       7.688554601176e-11       7.510482671439e-12      -1.427153433941e-14 
   57       2.739542072034e-10       4.044482638188e-14      -3.195130894228e-13       2.103823304491e-16       7.425270991463e-11       7.263082393362e-12      -1.451567603926e-14 
   58       2.786668724108e-10       4.273708949995e-14      -3.792492122817e-13       2.175050768986e-16       7.175083189822e-11       7.027753175789e-12      -1.473717698057e-14 
   59       2.834295817117e-10       4.510507345732e-14      -4.419348702579e-13       2.247198823389e-16       6.937047841813e-11       6.803602444948e-12      -1.492312854679e-14 
   60       2.882445331698e-10       4.754889729988e-14      -5.075480970864e-13       2.320245104514e-16       6.709741863605e-11       6.589285337316e-12      -1.505907335794e-14 
   61       2.931133747070e-10       5.006853825719e-14      -5.760681358533e-13       2.394167309463e-16       6.491676477438e-11       6.383405219682e-12      -1.513227030762e-14 
   62       2.980380244562e-10       5.266368311904e-14      -6.475061060860e-13       2.468945388112e-16       6.282708351189e-11       6.185877333157e-12      -1.514248778783e-14 
   63       3.030199208615e-10       5.533383849527e-14      -7.218807956424e-13       2.544559843241e-16       6.082899242243e-11       5.996827893517e-12      -1.509353298892e-14 
   64       3.080597128564e-10       5.807836852113e-14      -7.992098318941e-13       2.620991121541e-16       5.892090722088e-11       5.816183903150e-12      -1.499018009623e-14 
   65       3.131572039329e-10       6.089649070430e-14      -8.795097255765e-13       2.698219633952e-16       5.709891447498e-11       5.643661450469e-12      -1.483821323473e-14 
   66       3.183112962116e-10       6.378727177190e-14      -9.627959146406e-13       2.776225776019e-16       5.535664431714e-11       5.478754009334e-12      -1.464446941366e-14 
   67       3.235199345110e-10       6.674962351748e-14      -1.049082808103e-12       2.854989948230e-16       5.368514315620e-11       5.320720738462e-12      -1.441688147118e-14 
   68       3.287810158951e-10       6.978242722292e-14      -1.138379219890e-12       2.934492579058e-16       5.207537591640e-11       5.168792615141e-12      -1.416375095797e-14 
   69       3.340954573497e-10       7.288494548294e-14      -1.230673497952e-12       3.014714153987e-16       5.052660604284e-11       5.022865492675e-12      -1.389129970798e-14 
   70       3.394646520783e-10       7.605648674988e-14      -1.325945446849e-12       3.095635228946e-16       4.903949264146e-11       4.882927100417e-12      -1.360569701959e-14 
   71       3.448895283439e-10       7.929628329300e-14      -1.424170598421e-12       3.177236448190e-16       4.761355223049e-11       4.748845615322e-12      -1.331380865368e-14 
   72       3.503705182313e-10       8.260349033381e-14      -1.525320137741e-12       3.259498564715e-16       4.624709870360e-11       4.620363532572e-12      -1.302322008358e-14 
   73       3.559075264086e-10       8.597718518153e-14      -1.629360829057e-12       3.342402460674e-16       4.493718329302e-11       4.497091536199e-12      -1.274225974510e-14 
   74       3.614998988897e-10       8.941636636837e-14      -1.736254941743e-12       3.425929167793e-16       4.367953453267e-11       4.378502369711e-12      -1.248002228648e-14 
   75       3.671463917964e-10       9.291995278495e-14      -1.845960176250e-12       3.510059887787e-16       4.246849822129e-11       4.263924706717e-12      -1.224639181843e-14 
   76       3.728457497736e-10       9.648673734601e-14      -1.958433691695e-12       3.594775496018e-16       4.129850329664e-11       4.152720045906e-12      -1.204965703717e-14 
   77       3.785986320605e-10       1.001152401443e-13      -2.073645200262e-12       3.680054902861e-16       4.016890077611e-11       4.044864186170e-12      -1.188880311974e-14 
   78       3.844059825266e-10       1.038038268233e-13      -2.191566137185e-12       3.765876429227e-16       3.907990224509e-11       3.940461143076e-12      -1.175984992869e-14 
   79       3.902684327438e-10       1.075507499035e-13      -2.312165780831e-12       3.852218306473e-16       3.803110394562e-11       3.839567193406e-12      -1.165810973392e-14 
   80       3.961862832496e-10       1.113541469850e-13      -2.435411262752e-12       3.939058686216e-16       3.702145802962e-11       3.742188498851e-12      -1.157816108201e-14 
   81       4.021594848109e-10       1.152120389508e-13      -2.561267577740e-12       4.026375650156e-16       3.604924381204e-11       3.648278729690e-12      -1.151382266569e-14 
   82       4.081876196871e-10       1.191223281698e-13      -2.689697593887e-12       4.114147219893e-16       3.511203902401e-11       3.557736688484e-12      -1.145812719318e-14 
   83       4.142698828939e-10       1.230827966995e-13      -2.820662062635e-12       4.202351366746e-16       3.420669106606e-11       3.470403933761e-12      -1.140329525761e-14 
   84       4.204054207379e-10       1.270911736397e-13      -2.954118253102e-12       4.290966418188e-16       3.333012146380e-11       3.386110852464e-12      -1.134241393183e-14 
   85       4.265944519443e-10       1.311453539578e-13      -3.090015572886e-12       4.379972333058e-16       3.248195543401e-11       3.304828858244e-12      -1.127484952362e-14 
   86       4.328372989005e-10       1.352432128142e-13      -3.228299236343e-12       4.469349656738e-16       3.166227756588e-11       3.226539184886e-12      -1.120168840353e-14 
