# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.381635500552e-10       4.152695897989e-15       3.510002422094e-13       0.000000000000e+00       8.239868449469e-09       4.533136774808e-10      -1.835439925553e-12 
    3       1.306710815461e-10       5.315755464319e-15       3.941490072750e-13       0.000000000000e+00       5.061264059790e-09       3.217411547231e-10      -1.389506002496e-12 
    4       1.236072704290e-10       4.593621370867e-15       3.684737053201e-13       0.000000000000e+00       3.523108044757e-09       2.437447349413e-10      -9.089270745827e-13 
    5       1.183198174575e-10       3.062251231997e-15       3.137563642739e-13       0.000000000000e+00       2.632324410396e-09       1.925608014336e-10      -5.046521555075e-13 
    6       1.146945031821e-10       1.711425262131e-15       2.527002456387e-13       0.000000000000e+00       2.057795607605e-09       1.566818746193e-10      -2.070566487450e-13 
    7       1.123319045967e-10       9.249677284183e-16       1.984674881723e-13       0.000000000000e+00       1.661194299775e-09       1.303509110495e-10      -1.741564645080e-14 
    8       1.109530866440e-10       5.972914932536e-16       1.567828561786e-13       0.000000000000e+00       1.373380601990e-09       1.103896443440e-10       7.921342126504e-14 
    9       1.103093226056e-10       4.795839306557e-16       1.288976336121e-13       0.000000000000e+00       1.156457883434e-09       9.490338002046e-11       1.060979869222e-13 
   10       1.101709393835e-10       4.084562281351e-16       1.134866947352e-13       0.000000000000e+00       9.882955874220e-10       8.263725073280e-11       8.899440956132e-14 
   11       1.104787739734e-10       3.428824723225e-16       1.078961201982e-13       0.000000000000e+00       8.333857585211e-10       7.300110343592e-11       5.190438998255e-14 
   12       1.110814635017e-10       2.984278523333e-16       1.090933358121e-13       0.000000000000e+00       7.283537143566e-10       6.455215408827e-11       1.232459640229e-14 
   13       1.119287280131e-10       2.860365794002e-16       1.143963669591e-13       0.000000000000e+00       6.421120926212e-10       5.769185379788e-11      -1.781622003904e-14 
   14       1.129733338308e-10       2.978445135739e-16       1.218009746360e-13       0.000000000000e+00       5.703448251098e-10       5.171760095874e-11      -3.429236388086e-14 
   15       1.142016468276e-10       3.221819103384e-16       1.300372656143e-13       0.000000000000e+00       5.099230797133e-10       4.669158351984e-11      -3.729700003405e-14 
   16       1.155385895327e-10       3.565569867940e-16       1.384139872282e-13       0.000000000000e+00       4.585406060871e-10       4.235725811013e-11      -3.075523992442e-14 
   17       1.170119000201e-10       4.064597824967e-16       1.467511894035e-13       0.000000000000e+00       4.144550116945e-10       3.857253825992e-11      -1.983781644277e-14 
   18       1.185582964186e-10       4.772331895092e-16       1.552866022035e-13       0.000000000000e+00       3.761845052120e-10       3.527092170236e-11      -9.427864474374e-15 
   19       1.201891204317e-10       5.691988630367e-16       1.642196746932e-13       0.000000000000e+00       3.431238695720e-10       3.240629621929e-11      -2.117633047688e-15 
   20       1.218972653904e-10       6.803894365303e-16       1.736796433852e-13       0.000000000000e+00       3.140009921721e-10       2.986416895689e-11       3.989811892352e-16 
   21       1.236841439960e-10       8.101928693645e-16       1.836437433925e-13       0.000000000000e+00       2.883598569747e-10       2.759855888517e-11      -1.301787493095e-15 
   22       1.255235390428e-10       9.581524442590e-16       1.939585328141e-13       0.000000000000e+00       2.655883601784e-10       2.555237848203e-11      -5.470657134827e-15 
   23       1.274202764174e-10       1.124486238752e-15       2.042839172880e-13       0.000000000000e+00       2.453744887549e-10       2.371625616976e-11      -1.038824426525e-14 
   24       1.293680080023e-10       1.309440938553e-15       2.141770955645e-13       0.000000000000e+00       2.272520476310e-10       2.207273926926e-11      -1.422824252127e-14 
   25       1.313688302651e-10       1.513115638747e-15       2.233440277888e-13       0.000000000000e+00       2.110085460886e-10       2.060103547041e-11      -1.615694483253e-14 
   26       1.334116394857e-10       1.735787961942e-15       2.315423944793e-13       0.000000000000e+00       1.963505990790e-10       1.926507261702e-11      -1.582674369720e-14 
   27       1.354912465412e-10       1.979428968581e-15       2.386741711766e-13       0.000000000000e+00       1.831028347235e-10       1.804853553178e-11      -1.385403566647e-14 
   28       1.375956837874e-10       2.246522415010e-15       2.447146278908e-13       0.000000000000e+00       1.710373371891e-10       1.693357532893e-11      -1.124788092093e-14 
   29       1.397341578334e-10       2.538508279927e-15       2.497264583248e-13       0.000000000000e+00       1.600928273405e-10       1.591820428402e-11      -8.666673229170e-15 
   30       1.419112824208e-10       2.856491815415e-15       2.538360725229e-13       0.000000000000e+00       1.501521441472e-10       1.499620989704e-11      -6.776370410945e-15 
   31       1.441212037748e-10       3.201523970967e-15       2.571718387088e-13       0.000000000000e+00       1.410129458309e-10       1.415266741818e-11      -6.190633144652e-15 
   32       1.463669417751e-10       3.574558404303e-15       2.596767500024e-13       0.000000000000e+00       1.326282362442e-10       1.337911608964e-11      -6.723788445970e-15 
   33       1.486456166266e-10       3.976466559360e-15       2.612244391350e-13       0.000000000000e+00       1.249388803775e-10       1.266232039862e-11      -7.844730081015e-15 
   34       1.509474355883e-10       4.408069791526e-15       2.616758468554e-13       0.000000000000e+00       1.178374671838e-10       1.198568856605e-11      -8.963821482651e-15 
   35       1.532745537477e-10       4.870237645955e-15       2.609148382105e-13       0.000000000000e+00       1.112877851231e-10       1.135102760613e-11      -9.804333632703e-15 
   36       1.556270776420e-10       5.363815370787e-15       2.588230308433e-13       0.000000000000e+00       1.052374324917e-10       1.076363808673e-11      -1.015258673385e-14 
