# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.224743834170e-09       6.321984541937e-15       2.195799235954e-12       0.000000000000e+00       8.902921047280e-09       3.405313719390e-11      -2.276575287655e-12 
    3       1.190194020587e-09       8.086679106896e-15       2.400506705329e-12       0.000000000000e+00       5.660412177039e-09       8.586252342514e-11      -1.725660025529e-12 
    4       1.140159296792e-09       6.960153667103e-15       2.240864640389e-12       0.000000000000e+00       4.010213886587e-09       8.948267624605e-11      -1.130406616839e-12 
    5       1.088371782669e-09       4.594531713280e-15       1.902630848937e-12       0.000000000000e+00       3.038630570225e-09       8.189938115419e-11      -6.269581208739e-13 
    6       1.038686594420e-09       2.519117785122e-15       1.499670081429e-12       0.000000000000e+00       2.402927961509e-09       7.235495500789e-11      -2.536776310228e-13 
    7       9.923014648846e-10       1.330592047006e-15       1.105878933085e-12       0.000000000000e+00       1.958284062942e-09       6.318667482412e-11      -1.383147781102e-14 
    8       9.493888727098e-10       8.599290014447e-16       7.622714583709e-13       0.000000000000e+00       1.633764484918e-09       5.510544917636e-11       1.094384886631e-13 
    9       9.097815141898e-10       7.082809159334e-16       4.876046970503e-13       0.000000000000e+00       1.389180996382e-09       4.826721269674e-11       1.436088021896e-13 
   10       8.733440441455e-10       6.135156893571e-16       2.859978963438e-13       0.000000000000e+00       1.199252918693e-09       4.252047119901e-11       1.199150977681e-13 
   11       8.397588481047e-10       5.148084848568e-16       1.523576292442e-13       0.000000000000e+00       9.999259251360e-10       3.648196960650e-11       6.787611783872e-14 
   12       8.087568942816e-10       4.447575184463e-16       7.659741611719e-14       0.000000000000e+00       8.797086032788e-10       3.306664753831e-11       1.136417505910e-14 
   13       7.801641821236e-10       4.223067981828e-16       4.676658311141e-14       0.000000000000e+00       7.809306665786e-10       2.781735200028e-11      -3.480076695183e-14 
   14       7.537993634909e-10       4.255083344077e-16       5.086664003154e-14       0.000000000000e+00       6.979368767753e-10       2.558708962296e-11      -6.197171902890e-14 
   15       7.294693907245e-10       4.217620673127e-16       7.793618544546e-14       0.000000000000e+00       6.278055600289e-10       2.337897092100e-11      -7.000057931340e-14 
   16       7.068847084924e-10       3.995149369855e-16       1.187039185978e-13       0.000000000000e+00       5.682890816406e-10       1.849141867840e-11      -6.404672135341e-14 
   17       6.860330379639e-10       3.717315030589e-16       1.657141865101e-13       0.000000000000e+00       5.165595658151e-10       1.721340095049e-11      -4.793790986316e-14 
   18       6.666996162102e-10       3.603870820499e-16       2.133221994789e-13       0.000000000000e+00       4.714522347717e-10       1.614174376217e-11      -2.946605002549e-14 
   19       6.489682004319e-10       3.741929259076e-16       2.580803793362e-13       0.000000000000e+00       4.324493546419e-10       1.435870297715e-11      -1.314100113013e-14 
   20       6.324664289208e-10       4.153649163401e-16       2.971026865692e-13       0.000000000000e+00       3.979211199132e-10       1.287152925836e-11      -2.026216579010e-15 
   21       6.172369772398e-10       4.790205888303e-16       3.290640836622e-13       0.000000000000e+00       3.673587618146e-10       1.169027677784e-11       3.423638156420e-15 
   22       6.031351597960e-10       5.570299714729e-16       3.535156120428e-13       0.000000000000e+00       3.401183112743e-10       1.049422092683e-11       4.104509820151e-15 
   23       5.901568629273e-10       6.475415701390e-16       3.706047494262e-13       0.000000000000e+00       3.158511447868e-10       9.314071721265e-12       1.571025967616e-15 
   24       5.781283647735e-10       7.504448612838e-16       3.810728769975e-13       0.000000000000e+00       2.940056413990e-10       8.271157999518e-12      -2.155697860117e-15 
   25       5.670370389221e-10       8.657179274473e-16       3.859618034142e-13       0.000000000000e+00       2.743463784491e-10       7.321846977581e-12      -5.903423545431e-15 
   26       5.567650986832e-10       9.933301048231e-16       3.867514002212e-13       0.000000000000e+00       2.565435430716e-10       6.375398701241e-12      -8.788939585305e-15 
   27       5.472535492531e-10       1.133765145733e-15       3.849970270977e-13       0.000000000000e+00       2.403961575365e-10       5.464662062582e-12      -1.074690910235e-14 
   28       5.383699415793e-10       1.287714609478e-15       3.824085353353e-13       0.000000000000e+00       2.256347207869e-10       4.657709095861e-12      -1.201404210391e-14 
   29       5.301438229981e-10       1.456159275354e-15       3.800760537183e-13       0.000000000000e+00       2.121886984549e-10       3.984884793190e-12      -1.282594740971e-14 
   30       5.225396883618e-10       1.640234744646e-15       3.790339297296e-13       0.000000000000e+00       1.999178969967e-10       3.461861651939e-12      -1.348702796313e-14 
   31       5.154233847626e-10       1.840970726866e-15       3.802456454416e-13       0.000000000000e+00       1.885793133821e-10       3.091805916471e-12      -1.428054839444e-14 
   32       5.087975653082e-10       2.058563635885e-15       3.837157096556e-13       0.000000000000e+00       1.781256774527e-10       2.840138195259e-12      -1.504091684665e-14 
   33       5.026320329770e-10       2.292809577382e-15       3.890225990863e-13       0.000000000000e+00       1.684979543912e-10       2.647971589879e-12      -1.541623016599e-14 
   34       4.968353265368e-10       2.543614039358e-15       3.955621942685e-13       0.000000000000e+00       1.595778564082e-10       2.452472529386e-12      -1.506225904818e-14 
   35       4.914075658468e-10       2.812171417862e-15       4.026641975686e-13       0.000000000000e+00       1.513262006672e-10       2.240334966544e-12      -1.395277784303e-14 
   36       4.863272442660e-10       3.100210672676e-15       4.094881752715e-13       0.000000000000e+00       1.436809212557e-10       2.012338506810e-12      -1.217916415116e-14 
   37       4.815360383865e-10       3.409393201078e-15       4.151424159240e-13       0.000000000000e+00       1.365470653488e-10       1.770332164254e-12      -9.897649337701e-15 
   38       4.770488523806e-10       3.740258252606e-15       4.192510204445e-13       0.000000000000e+00       1.299082852101e-10       1.520939703881e-12      -7.418441848949e-15 
   39       4.728713031420e-10       4.092926930074e-15       4.215631033144e-13       0.000000000000e+00       1.237449978323e-10       1.273156233166e-12      -5.153561358078e-15 
   40       4.689648228938e-10       4.467371314353e-15       4.217988676375e-13       0.000000000000e+00       1.180003532352e-10       1.037455410732e-12      -3.599611943761e-15 
   41       4.652686472107e-10       4.863582080470e-15       4.197385480094e-13       0.000000000000e+00       1.126007886240e-10       8.223846311101e-13      -3.195050599528e-15 
   42       4.617846047542e-10       5.282161707660e-15       4.155278897671e-13       0.000000000000e+00       1.075335939762e-10       6.228346673875e-13      -3.823782165914e-15 
   43       4.585127758276e-10       5.723907058880e-15       4.094694332471e-13       0.000000000000e+00       1.027890962595e-10       4.280794422584e-13      -5.158600118676e-15 
   44       4.554252347687e-10       6.189650046439e-15       4.019451087353e-13       0.000000000000e+00       9.833741617699e-11       2.247670738314e-13      -6.790154750430e-15 
   45       4.524825545198e-10       6.680182175238e-15       3.933520477602e-13       0.000000000000e+00       9.413961814107e-11       2.019361716144e-15      -8.306424183916e-15 
   46       4.496949720106e-10       7.195996704172e-15       3.838762077009e-13       0.000000000000e+00       9.018897695578e-11      -2.310693331938e-13      -9.571343392799e-15 
   47       4.470753454104e-10       7.737472698192e-15       3.736589565067e-13       0.000000000000e+00       8.647927509625e-11      -4.579755463309e-13      -1.052089575302e-14 
   48       4.446204686148e-10       8.304943277631e-15       3.628606775197e-13       0.000000000000e+00       8.299222249291e-11      -6.594172132315e-13      -1.108565930937e-14 
   49       4.423097151541e-10       8.898693099193e-15       3.516614421380e-13       0.000000000000e+00       7.969656229098e-11      -8.132129237502e-13      -1.119063092353e-14 
   50       4.401155028660e-10       9.518995783179e-15       3.402057718554e-13       0.000000000000e+00       7.655775167126e-11      -9.011378271175e-13      -1.078917342030e-14 
   51       4.380411827423e-10       1.016624401597e-14       3.284176876552e-13       0.000000000000e+00       7.357217681327e-11      -9.320117669542e-13      -9.976128089422e-15 
   52       4.360910904939e-10       1.084085040811e-14       3.161366206045e-13       0.000000000000e+00       7.074067944754e-11      -9.246348717984e-13      -8.905101322885e-15 
   53       4.342588438129e-10       1.154321001066e-14       3.031670227568e-13       0.000000000000e+00       6.805840632618e-11      -9.015226819941e-13      -7.758421103482e-15 
   54       4.325265425530e-10       1.227369967595e-14       2.892764087265e-13       0.000000000000e+00       6.551441263225e-11      -8.890946580621e-13      -6.748566941021e-15 
   55       4.308732014215e-10       1.303270198972e-14       2.742384485195e-13       0.000000000000e+00       6.309540065495e-11      -9.110221278709e-13      -6.069276738641e-15 
   56       4.293043335204e-10       1.382068549395e-14       2.579792686945e-13       0.000000000000e+00       6.079893198237e-11      -9.659051299639e-13      -5.731368080840e-15 
   57       4.278283150440e-10       1.463814327347e-14       2.404640652154e-13       0.000000000000e+00       5.862280284156e-11      -1.044380206097e-12      -5.688636074381e-15 
