# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.226012794305e-09       6.317652963428e-15       2.193245838948e-12       3.352045635301e-19       8.892138694683e-09       3.435237434474e-11      -2.277640688609e-12 
    3       1.191864390339e-09       8.077045203235e-15       2.396438073374e-12       6.704874923201e-19       5.659059683180e-09       8.618237977217e-11      -1.726497191271e-12 
    4       1.142349641542e-09       6.948052536268e-15       2.236164578615e-12       1.117653204362e-18       4.010068206187e-09       8.971632858327e-11      -1.131234675350e-12 
    5       1.090971281391e-09       4.583827624179e-15       1.898180523732e-12       1.676805874477e-18       3.038945743318e-09       8.204652286134e-11      -6.280539732927e-13 
    6       1.041692686842e-09       2.510360143645e-15       1.496149497884e-12       2.348075328098e-18       2.403744145688e-09       7.245840128321e-11      -2.552908258820e-13 
    7       9.957064210282e-10       1.321274512737e-15       1.103626077069e-12       3.131616625179e-18       1.959213459146e-09       6.329453272029e-11      -1.610507211688e-14 
    8       9.530646531115e-10       8.477809318031e-16       7.613076414983e-13       4.027609420713e-18       1.634423265490e-09       5.522486947804e-11       1.065377639797e-13 
    9       9.136046113623e-10       6.940380089860e-16       4.877423856063e-13       5.036257042161e-18       1.389542741761e-09       4.837519382818e-11       1.403028604522e-13 
   10       8.772483400644e-10       6.005691188774e-16       2.869119337650e-13       6.157785226835e-18       1.199531314940e-09       4.260651825264e-11       1.165702414951e-13 
   11       8.437890673503e-10       5.065218611251e-16       1.536832745882e-13       7.392440469559e-18       1.000093669536e-09       3.670527227224e-11       6.492963605462e-14 
   12       8.129337146295e-10       4.421217672641e-16       7.801367196519e-14       8.740487942641e-18       8.798851990479e-10       3.320593967359e-11       9.168166844533e-15 
   13       7.844749903892e-10       4.238171546850e-16       4.803362301345e-14       1.020220896582e-17       7.810702264970e-10       2.812499536262e-11      -3.592376217242e-14 
   14       7.582420354690e-10       4.289508192740e-16       5.184540377630e-14       1.177789802283e-17       6.980839946240e-10       2.572820807521e-11      -6.200831422619e-14 
   15       7.339988873540e-10       4.261589500972e-16       7.859167347899e-14       1.346785934262e-17       6.286070573506e-10       1.932191486424e-11      -7.037165208155e-14 
   16       7.114700568355e-10       4.057296183162e-16       1.190793751647e-13       1.527240308617e-17       5.683947305925e-10       1.877015359127e-11      -6.216657817064e-14 
   17       6.906940241815e-10       3.815760105132e-16       1.659005329018e-13       1.719184120310e-17       5.166709664570e-10       1.743392158322e-11      -4.556598567991e-14 
   18       6.714358864969e-10       3.752512771824e-16       2.134683055467e-13       1.922648327229e-17       4.716531322708e-10       1.575599013332e-11      -2.712648751977e-14 
   19       6.537734346153e-10       3.944379347071e-16       2.583215949349e-13       2.137663083710e-17       4.325568981670e-10       1.450105055767e-11      -1.077485054749e-14 
   20       6.373370501479e-10       4.401572744561e-16       2.975211334898e-13       2.364257524971e-17       3.979947915244e-10       1.317472331055e-11       8.361257105139e-18 
   21       6.221631638033e-10       5.073129358243e-16       3.296991921398e-13       2.602459046262e-17       3.674573158310e-10       1.179849876832e-11       4.870966873571e-15 
   22       6.080983948675e-10       5.879979089072e-16       3.543609118457e-13       2.852293112720e-17       3.402212841875e-10       1.054833301038e-11       4.988833937289e-15 
   23       5.951452106462e-10       6.807901016268e-16       3.716187505440e-13       3.113782717835e-17       3.159399204998e-10       9.429133033279e-12       1.959935709675e-15 
