# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.329266977246e-10       4.182991782107e-15       3.376286344082e-13       0.000000000000e+00       8.823912732387e-09       4.770993441586e-10      -1.846713830625e-12 
    3       1.254165921570e-10       5.353836113265e-15       3.820891647493e-13       0.000000000000e+00       5.492001250154e-09       3.417067841729e-10      -1.400602184725e-12 
    4       1.185077629923e-10       4.626388849090e-15       3.591773746517e-13       0.000000000000e+00       3.867924606774e-09       2.609497590451e-10      -9.183421524399e-13 
    5       1.134397903479e-10       3.086443025689e-15       3.071554394035e-13       0.000000000000e+00       2.916877698496e-09       2.076517004795e-10      -5.127285091232e-13 
    6       1.100602081985e-10       1.727223068222e-15       2.482723538798e-13       0.000000000000e+00       2.298531063489e-09       1.701701245767e-10      -2.145552933486e-13 
    7       1.080300660538e-10       9.321901448919e-16       1.956589418111e-13       0.000000000000e+00       1.868820736107e-09       1.426467455648e-10      -2.508997456241e-14 
    8       1.069673226122e-10       5.964621577898e-16       1.552381039913e-13       0.000000000000e+00       1.555147926738e-09       1.216956109788e-10       7.092844041829e-14 
    9       1.066442384738e-10       4.748297896152e-16       1.284665516054e-13       0.000000000000e+00       1.317603565835e-09       1.052457410967e-10       9.722751137334e-14 
   10       1.068781777424e-10       4.069930540546e-16       1.141163363595e-13       0.000000000000e+00       1.132547620894e-09       9.208531079832e-11       7.998766399118e-14 
   11       1.075405831266e-10       3.513341423462e-16       1.096619263510e-13       0.000000000000e+00       9.519393290380e-10       8.135812558439e-11       4.349128926397e-14 
   12       1.085920301288e-10       3.198111511182e-16       1.121268116930e-13       0.000000000000e+00       8.359874335905e-10       7.248725333210e-11       5.206842713602e-15 
   13       1.098929184263e-10       3.200361261183e-16       1.187333651928e-13       0.000000000000e+00       7.404404754031e-10       6.505209722506e-11      -2.335557288812e-14 
   14       1.113730721060e-10       3.434499531527e-16       1.274248251047e-13       0.000000000000e+00       6.606438999500e-10       5.856108999564e-11      -3.800977619877e-14 
   15       1.130563219908e-10       3.801922541283e-16       1.368915084557e-13       0.000000000000e+00       5.932347238152e-10       5.305928750298e-11      -3.939664461602e-14 
   16       1.149616004151e-10       4.300002344197e-16       1.464378864317e-13       0.000000000000e+00       5.357189774954e-10       4.837797256205e-11      -3.172056738345e-14 
   17       1.169364147124e-10       4.992361272475e-16       1.559231098152e-13       0.000000000000e+00       4.862091208012e-10       4.431926859051e-11      -2.027915705697e-14 
   18       1.190424568064e-10       5.931015412168e-16       1.654954651225e-13       0.000000000000e+00       4.430889700663e-10       4.065711968908e-11      -1.003252872282e-14 
   19       1.212959184366e-10       7.120861259336e-16       1.753397511810e-13       0.000000000000e+00       4.057227122202e-10       3.739443724736e-11      -3.370316884632e-15 
   20       1.236214261824e-10       8.545347611978e-16       1.856104803222e-13       0.000000000000e+00       3.727050472221e-10       3.453459326898e-11      -1.624286199549e-15 
   21       1.260307830943e-10       1.020170703356e-15       1.962529758159e-13       0.000000000000e+00       3.435449023385e-10       3.203900504034e-11      -3.987195639994e-15 
   22       1.285321543317e-10       1.208846250365e-15       2.070694274652e-13       0.000000000000e+00       3.175714768971e-10       2.981020101437e-11      -8.520008090114e-15 
   23       1.311127783941e-10       1.420939070779e-15       2.177215972921e-13       0.000000000000e+00       2.944466066589e-10       2.779940250358e-11      -1.345582076108e-14 
   24       1.337371204830e-10       1.656845073608e-15       2.277835302138e-13       0.000000000000e+00       2.736540137120e-10       2.595232003631e-11      -1.700157174326e-14 
   25       1.364214439648e-10       1.917155823203e-15       2.369430746803e-13       0.000000000000e+00       2.549630809188e-10       2.426616409487e-11      -1.847036288183e-14 
   26       1.391818036111e-10       2.202767558691e-15       2.449343837682e-13       0.000000000000e+00       2.380493051625e-10       2.273822181669e-11      -1.770481855796e-14 
   27       1.420116570974e-10       2.516157550298e-15       2.516664552191e-13       0.000000000000e+00       2.227201628596e-10       2.135736240571e-11      -1.539390914556e-14 
   28       1.448891280903e-10       2.860297007488e-15       2.571279826949e-13       0.000000000000e+00       2.087215681241e-10       2.009977361860e-11      -1.258536101865e-14 
   29       1.478186026108e-10       3.237128517615e-15       2.613589439747e-13       0.000000000000e+00       1.959887262886e-10       1.895491146236e-11      -9.972110384432e-15 
   30       1.508015297418e-10       3.648279892320e-15       2.644481663383e-13       0.000000000000e+00       1.843916100698e-10       1.790383845610e-11      -8.254190144912e-15 
   31       1.538294538472e-10       4.095289745699e-15       2.664940076443e-13       0.000000000000e+00       1.737017549019e-10       1.691959401116e-11      -8.051396693161e-15 
   32       1.569044542451e-10       4.579363993175e-15       2.674653713936e-13       0.000000000000e+00       1.638687263516e-10       1.600225761279e-11      -9.054484588288e-15 
   33       1.600238397651e-10       5.101508389510e-15       2.672888612748e-13       0.000000000000e+00       1.548273724407e-10       1.515540312797e-11      -1.053792963153e-14 
   34       1.631793254937e-10       5.662706329322e-15       2.658666086447e-13       0.000000000000e+00       1.464563429587e-10       1.437712366819e-11      -1.173168793816e-14 
   35       1.663771926766e-10       6.264364130609e-15       2.630164297741e-13       0.000000000000e+00       1.387160998635e-10       1.366279367879e-11      -1.240820113975e-14 
   36       1.696236600710e-10       6.908015316325e-15       2.585071887694e-13       0.000000000000e+00       1.315478172671e-10       1.300218554533e-11      -1.249427312403e-14 
   37       1.729200268607e-10       7.595149361573e-15       2.521226521319e-13       0.000000000000e+00       1.248619872391e-10       1.238228298504e-11      -1.196260453579e-14 
   38       1.762667842754e-10       8.327027953253e-15       2.438351503022e-13       0.000000000000e+00       1.186435050895e-10       1.180154974662e-11      -1.098873056665e-14 
   39       1.796597139641e-10       9.104802238381e-15       2.336898033026e-13       0.000000000000e+00       1.128745943122e-10       1.125972278902e-11      -9.850879415224e-15 
   40       1.830879679422e-10       9.929555641687e-15       2.217603202330e-13       0.000000000000e+00       1.075027774871e-10       1.075365794841e-11      -8.893403228455e-15 
   41       1.865390992241e-10       1.080232375213e-14       2.081214988558e-13       0.000000000000e+00       1.024596484208e-10       1.027862022456e-11      -8.434856305771e-15 
   42       1.900176614288e-10       1.172417376760e-14       1.927516631262e-13       0.000000000000e+00       9.773185467787e-11       9.833287870958e-12      -8.446082216273e-15 
   43       1.935315870193e-10       1.269614251063e-14       1.756014725677e-13       0.000000000000e+00       9.330809946102e-11       9.415937554504e-12      -8.774445931394e-15 
   44       1.970867939578e-10       1.371921056094e-14       1.566202450373e-13       0.000000000000e+00       8.915780460278e-11       9.022881617789e-12      -9.228596143907e-15 
   45       2.006869940036e-10       1.479429744370e-14       1.357524468014e-13       0.000000000000e+00       8.524236459950e-11       8.649761809839e-12      -9.621848558771e-15 
   46       2.043336397140e-10       1.592225324322e-14       1.129264597851e-13       0.000000000000e+00       8.155655846385e-11       8.296255991704e-12      -9.923429143272e-15 
   47       2.080255353829e-10       1.710385887729e-14       8.806206036203e-14       0.000000000000e+00       7.809689257261e-11       7.962515587607e-12      -1.014838481787e-14 
   48       2.117585360483e-10       1.833982410186e-14       6.107299456208e-14       0.000000000000e+00       7.484909212092e-11       7.647770093113e-12      -1.031597946982e-14 
   49       2.155253003201e-10       1.963078412879e-14       3.186655664379e-14       0.000000000000e+00       7.178729450303e-11       7.350255895937e-12      -1.044994210857e-14 
   50       2.193182618148e-10       2.097732954816e-14       3.577483090809e-16       0.000000000000e+00       6.888201601024e-11       7.067828948994e-12      -1.057478682071e-14 
   51       2.231400677576e-10       2.238011351756e-14      -3.348273499398e-14       0.000000000000e+00       6.612847262520e-11       6.800163980669e-12      -1.070301930011e-14 
   52       2.269955465687e-10       2.383976782163e-14      -6.966419349699e-14       0.000000000000e+00       6.352455229610e-11       6.547029197712e-12      -1.084488662676e-14 
   53       2.308886434630e-10       2.535687033844e-14      -1.081891068880e-13       0.000000000000e+00       6.106232908420e-11       6.307616534194e-12      -1.101206375282e-14 
   54       2.348223247419e-10       2.693194322447e-14      -1.490528695909e-13       0.000000000000e+00       5.872766940649e-11       6.080502653592e-12      -1.121771680146e-14 
   55       2.387986139946e-10       2.856544274194e-14      -1.922497973077e-13       0.000000000000e+00       5.650465915539e-11       5.864096176378e-12      -1.147148390251e-14 
   56       2.428189304910e-10       3.025772993935e-14      -2.377935004569e-13       0.000000000000e+00       5.439107500959e-11       5.658198806045e-12      -1.176281256687e-14 
   57       2.468836672120e-10       3.200908950825e-14      -2.857011082550e-13       0.000000000000e+00       5.238606683204e-11       5.462763712390e-12      -1.207359383109e-14 
   58       2.509919777075e-10       3.381973540870e-14      -3.359874209431e-13       0.000000000000e+00       5.048547207979e-11       5.277423666613e-12      -1.238275026870e-14 
   59       2.551416855274e-10       3.568980872868e-14      -3.886648894003e-13       0.000000000000e+00       4.868160987297e-11       5.101470987256e-12      -1.266610127100e-14 
   60       2.593291936524e-10       3.761937554347e-14      -4.437435947585e-13       0.000000000000e+00       4.696307506384e-11       4.933837486137e-12      -1.289622832787e-14 
   61       2.635508915774e-10       3.960837806223e-14      -5.012313508517e-13       0.000000000000e+00       4.531797273101e-11       4.773400740398e-12      -1.304860628267e-14 
   62       2.678079505271e-10       4.165648009673e-14      -5.611340845571e-13       0.000000000000e+00       4.374493593076e-11       4.620028610496e-12      -1.312191006932e-14 
   63       2.721024487599e-10       4.376318295001e-14      -6.234555050394e-13       0.000000000000e+00       4.224422682489e-11       4.473734656189e-12      -1.312204772238e-14 
