# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       2.854285676954e-08       7.962779935112e-16       2.267602165503e-12       0.000000000000e+00       5.009909140524e-09       8.168299393965e-09       4.921914309206e-13 
    3       2.477273824508e-08       3.544747558709e-15       7.910406424358e-12       0.000000000000e+00       2.795134132039e-09       5.665909470098e-09       1.495498704100e-12 
    4       2.144417183350e-08       7.724225794490e-15       1.185413897519e-11       0.000000000000e+00       1.790595345738e-09       4.246893187375e-09       1.896092887230e-12 
    5       1.853487129483e-08       1.066820105711e-14       1.290551058418e-11       0.000000000000e+00       1.242284847668e-09       3.319104832351e-09       1.789397701708e-12 
    6       1.602894128353e-08       1.118318148969e-14       1.180260131154e-11       0.000000000000e+00       9.070902066631e-10       2.662888623777e-09       1.440177344059e-12 
    7       1.389291844738e-08       1.014985873432e-14       9.892666091941e-12       0.000000000000e+00       6.870104494690e-10       2.177503210062e-09       1.073577366324e-12 
    8       1.208210507856e-08       8.975020853684e-15       8.154016007678e-12       0.000000000000e+00       5.349644807716e-10       1.807404671688e-09       7.931683073848e-13 
    9       1.054966983761e-08       8.402126346131e-15       6.893819467039e-12       0.000000000000e+00       4.257898457488e-10       1.518765667656e-09       6.027712479857e-13 
   10       9.253419296113e-09       8.393808108437e-15       5.967470892883e-12       0.000000000000e+00       3.449766673679e-10       1.289633917910e-09       4.666116597831e-13 
   11       8.156579919668e-09       8.556145468624e-15       5.138794383444e-12       0.000000000000e+00       3.013526879847e-10       1.104035498134e-09       4.143974293806e-13 
   12       7.226212914772e-09       8.565830271095e-15       4.297062761417e-12       0.000000000000e+00       2.511028095556e-10       9.621770561650e-10       3.227530680739e-13 
   13       6.434141753503e-09       8.356930626789e-15       3.473323539061e-12       0.000000000000e+00       2.114456075880e-10       8.499947413843e-10       2.424991835173e-13 
   14       5.757250158256e-09       8.066260143476e-15       2.745442548153e-12       0.000000000000e+00       1.831625505195e-10       7.610381108276e-10       1.792251595154e-13 
   15       5.176258294149e-09       7.872965262105e-15       2.149261979527e-12       0.000000000000e+00       1.626552897022e-10       6.806481206886e-10       1.280737157076e-13 
   16       4.675465762545e-09       7.872121719219e-15       1.662044607986e-12       0.000000000000e+00       1.366807889481e-10       5.810951859422e-10       7.061826189545e-14 
   17       4.242323326396e-09       8.047310096424e-15       1.236146979042e-12       0.000000000000e+00       1.157304487732e-10       5.113600491655e-10       3.087704773375e-14 
   18       3.864856569244e-09       8.283057014107e-15       8.371811553961e-13       0.000000000000e+00       1.003418532031e-10       4.506077899336e-10      -1.050931370509e-14 
   19       3.538315133097e-09       8.489145768523e-15       4.672343178884e-13       0.000000000000e+00       8.834648881116e-11       3.946994873755e-10      -5.518530957157e-14 
   20       3.251624142613e-09       8.598393750951e-15       1.351511280084e-13       0.000000000000e+00       7.800309334768e-11       3.523351985746e-10      -9.316571786422e-14 
   21       3.000556140291e-09       8.690814038967e-15      -1.488301393456e-13       0.000000000000e+00       6.916999544547e-11       3.214832977464e-10      -1.209040703491e-13 
   22       2.778919320591e-09       8.902502663979e-15      -3.796279603284e-13       0.000000000000e+00       6.201260469601e-11       2.956721439019e-10      -1.375455926666e-13 
   23       2.583889892449e-09       9.299971414693e-15      -5.696554973993e-13       0.000000000000e+00       5.613157929760e-11       2.728984295683e-10      -1.438038879747e-13 
   24       2.411162783686e-09       9.906164437633e-15      -7.399659682481e-13       0.000000000000e+00       5.082674637569e-11       2.520750472035e-10      -1.419172115344e-13 
   25       2.258553657366e-09       1.063855164698e-14      -9.000053924301e-13       0.000000000000e+00       4.574338206159e-11       2.318877321861e-10      -1.360210307033e-13 
   26       2.122885548792e-09       1.135527520867e-14      -1.055590406177e-12       0.000000000000e+00       4.069234111619e-11       2.110882180014e-10      -1.312291641119e-13 
   27       2.002204080120e-09       1.189452065398e-14      -1.203749684517e-12       0.000000000000e+00       3.612186000935e-11       1.907745200315e-10      -1.303822027292e-13 
   28       1.894034308539e-09       1.213411095413e-14      -1.339761281846e-12       0.000000000000e+00       3.258641876636e-11       1.726336795734e-10      -1.355261633796e-13 
   29       1.797730279730e-09       1.225855792934e-14      -1.464705186718e-12       0.000000000000e+00       2.994091429675e-11       1.569948590400e-10      -1.472025744181e-13 
   30       1.712130740112e-09       1.260531815439e-14      -1.582596642004e-12       0.000000000000e+00       2.771214579205e-11       1.436050723132e-10      -1.653124579135e-13 
   31       1.635194134061e-09       1.348946658069e-14      -1.698349482677e-12       0.000000000000e+00       2.540594015549e-11       1.320700949962e-10      -1.887234480409e-13 
   32       1.566325426273e-09       1.480375039358e-14      -1.814620225710e-12       0.000000000000e+00       2.306207166045e-11       1.223031357532e-10      -2.126600623389e-13 
   33       1.504745596948e-09       1.626291739517e-14      -1.933913232071e-12       0.000000000000e+00       2.090558200188e-11       1.142172555505e-10      -2.301692704310e-13 
