# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.254266097157e-09       6.331152453826e-15       2.233856572201e-12       0.000000000000e+00       8.815086785924e-09       2.487183363933e-11      -2.274482845970e-12 
    3       1.217992615109e-09       8.110416255038e-15       2.445908959558e-12       0.000000000000e+00       5.643536263733e-09       8.077407090404e-11      -1.723514029978e-12 
    4       1.166202889108e-09       6.990426156761e-15       2.286049100562e-12       0.000000000000e+00       4.004588450107e-09       8.594957393297e-11      -1.128298088657e-12 
    5       1.112660228330e-09       4.623104744813e-15       1.942555784891e-12       0.000000000000e+00       3.036099817691e-09       7.920102192120e-11      -6.242567351261e-13 
    6       1.061231282553e-09       2.545218704727e-15       1.531393588926e-12       0.000000000000e+00       2.403955927732e-09       7.019540357972e-11      -2.497308553052e-13 
    7       1.013260156807e-09       1.360935884103e-15       1.128379258318e-12       0.000000000000e+00       1.961467200605e-09       6.140348903824e-11      -8.318263024893e-15 
    8       9.688869918959e-10       9.002694100144e-16       7.759053959985e-13       0.000000000000e+00       1.636602246987e-09       5.359923248543e-11       1.163905401321e-13 
    9       9.278354504172e-10       7.569704899012e-16       4.937044313904e-13       0.000000000000e+00       1.390429719681e-09       4.694171410924e-11       1.514261026286e-13 
   10       8.900871246427e-10       6.625419775652e-16       2.864259487422e-13       0.000000000000e+00       1.199403454495e-09       4.130603476014e-11       1.276994649141e-13 
   11       8.553388910967e-10       5.563388999414e-16       1.490968927197e-13       0.000000000000e+00       9.994760747448e-10       3.489694254273e-11       7.457157614788e-14 
   12       8.233057016370e-10       4.767669910142e-16       7.142399132541e-14       0.000000000000e+00       8.792329415776e-10       3.186455043419e-11       1.617753769564e-14 
   13       7.937794343169e-10       4.488217664492e-16       4.115430636450e-14       0.000000000000e+00       7.805596404597e-10       2.626801005705e-11      -3.262218865332e-14 
   14       7.665202577274e-10       4.520814558023e-16       4.589661012809e-14       0.000000000000e+00       6.975415946744e-10       2.454410592998e-11      -6.243217988333e-14 
   15       7.412923743746e-10       4.506998079499e-16       7.414679723151e-14       0.000000000000e+00       6.274540930060e-10       2.220841869531e-11      -7.302408794641e-14 
   16       7.179624601234e-10       4.286255278308e-16       1.162960251000e-13       0.000000000000e+00       5.680126498732e-10       1.713197062401e-11      -6.904486560483e-14 
   17       6.963851102759e-10       3.965177715788e-16       1.647027116196e-13       0.000000000000e+00       5.162645975170e-10       1.613244328527e-11      -5.392540139385e-14 
   18       6.764068382642e-10       3.773075429020e-16       2.133777359796e-13       0.000000000000e+00       4.711483496637e-10       1.524375817879e-11      -3.556097669987e-14 
   19       6.581158103272e-10       3.824806104307e-16       2.588183786357e-13       0.000000000000e+00       4.321640634354e-10       1.348320224422e-11      -1.863307255185e-14 
   20       6.410831084057e-10       4.175346356764e-16       2.982142539410e-13       0.000000000000e+00       3.976506606732e-10       1.203294412816e-11      -6.442449762772e-15 
   21       6.253544714467e-10       4.779593660866e-16       3.302193732765e-13       0.000000000000e+00       3.670979644560e-10       1.091772448355e-11       3.275591820981e-16 
