# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.280334167846e-10       2.043882251227e-15       2.272057638502e-13       0.000000000000e+00       8.707263324464e-09       4.784466877977e-10      -1.289339246070e-12 
    3       1.211971045619e-10       2.633060444503e-15       2.599776928912e-13       0.000000000000e+00       5.556499752844e-09       3.423886421855e-10      -9.766483850854e-13 
    4       1.150682240400e-10       2.292828151693e-15       2.469660520482e-13       0.000000000000e+00       3.929620599071e-09       2.612317147842e-10      -6.395391595969e-13 
    5       1.107052506102e-10       1.553474412577e-15       2.149676818260e-13       0.000000000000e+00       2.968774407814e-09       2.079599525666e-10      -3.559646497466e-13 
    6       1.079242258145e-10       9.001886066682e-16       1.790446619262e-13       0.000000000000e+00       2.343202189282e-09       1.706239832140e-10      -1.474490544387e-13 
    7       1.064104813275e-10       5.199276792471e-16       1.477327851089e-13       0.000000000000e+00       1.907212943365e-09       1.432331141164e-10      -1.507998265953e-14 
    8       1.058031386839e-10       3.613087776855e-16       1.246489746188e-13       0.000000000000e+00       1.588375671971e-09       1.223698453420e-10       5.177842078705e-14 
    9       1.059043859671e-10       3.053106953570e-16       1.105070035063e-13       0.000000000000e+00       1.347165132382e-09       1.059792231400e-10       6.974087451934e-14 
   10       1.065511609542e-10       2.757465921590e-16       1.044285756708e-13       0.000000000000e+00       1.159895503834e-09       9.285384306101e-11       5.716409888694e-14 
   11       1.076255990062e-10       2.552338106655e-16       1.048511403619e-13       0.000000000000e+00       9.715020294519e-10       8.205183297660e-11       3.117190538752e-14 
   12       1.091024247041e-10       2.524811719874e-16       1.099627744980e-13       0.000000000000e+00       8.539236146516e-10       7.318446572491e-11       3.823692767694e-15 
   13       1.108386020024e-10       2.733470721463e-16       1.180529941516e-13       0.000000000000e+00       7.569844319033e-10       6.573509313579e-11      -1.663676213504e-14 
   14       1.127738081579e-10       3.149044357650e-16       1.278608174077e-13       0.000000000000e+00       6.759817046045e-10       5.923892401747e-11      -2.729895208073e-14 
