# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.302043414085e-10       8.612024622636e-16       1.500771280693e-13       0.000000000000e+00       1.088697859301e-08       5.107892504065e-10      -8.354360050968e-13 
    3       1.248931559567e-10       1.120139551312e-15       1.740549053182e-13       0.000000000000e+00       6.915370063087e-09       3.719974746463e-10      -6.355701180410e-13 
    4       1.203683517332e-10       9.922711728237e-16       1.692236765994e-13       0.000000000000e+00       4.962542566795e-09       2.898307836375e-10      -4.181143591870e-13 
    5       1.177094833142e-10       6.965511417777e-16       1.527259872214e-13       0.000000000000e+00       3.823247853333e-09       2.355513812468e-10      -2.349744703628e-13 
    6       1.167502339239e-10       4.345644223588e-16       1.342684718830e-13       0.000000000000e+00       3.077947110836e-09       1.970527816667e-10      -1.005673068313e-13 
    7       1.171751699766e-10       2.843925813020e-16       1.192380932753e-13       0.000000000000e+00       2.554002104331e-09       1.684183757894e-10      -1.560212807601e-14 
    8       1.186496508356e-10       2.264051650476e-16       1.098288675108e-13       0.000000000000e+00       2.166690050880e-09       1.464133096413e-10       2.691746966344e-14 
    9       1.210457677895e-10       2.142131240798e-16       1.064410227824e-13       0.000000000000e+00       1.869739036319e-09       1.290800141781e-10       3.792989175314e-14 
   10       1.242309946850e-10       2.194445257468e-16       1.084893909025e-13       0.000000000000e+00       1.635577137190e-09       1.150884525689e-10       2.948673740167e-14 
   11       1.279972937636e-10       2.373247351671e-16       1.149808858183e-13       0.000000000000e+00       1.315570619876e-09       1.008601634317e-10       1.294990278322e-14 
   12       1.323480613287e-10       2.730896127884e-16       1.248201537045e-13       0.000000000000e+00       1.168552071238e-09       9.106359374787e-11      -4.207381831072e-15 
   13       1.372064644793e-10       3.306077428059e-16       1.369777667980e-13       0.000000000000e+00       1.046463335821e-09       8.261709781532e-11      -1.696758235342e-14 
   14       1.425309614897e-10       4.103153045723e-16       1.505983458455e-13       0.000000000000e+00       9.437317687866e-10       7.549829735591e-11      -2.307934481308e-14 
   15       1.482933734097e-10       5.123632147762e-16       1.649668108427e-13       0.000000000000e+00       8.563117134081e-10       6.939675423365e-11      -2.314641436704e-14 
   16       1.544129152457e-10       6.386927364306e-16       1.797028572471e-13       0.000000000000e+00       7.811837182939e-10       6.399525176003e-11      -1.943206394935e-14 
   17       1.610005581050e-10       7.922948680270e-16       1.944816585652e-13       0.000000000000e+00       7.160513994756e-10       5.916867045996e-11      -1.449265840448e-14 
   18       1.679117931393e-10       9.757590233262e-16       2.090625883290e-13       0.000000000000e+00       6.589053553672e-10       5.491499169128e-11      -1.030648623971e-14 
   19       1.751498522529e-10       1.191140294564e-15       2.233469679381e-13       0.000000000000e+00       6.090897595891e-10       5.119753378706e-11      -7.868333043127e-15 
   20       1.827415772570e-10       1.440231589444e-15       2.372552064309e-13       0.000000000000e+00       5.647624510688e-10       4.785647348053e-11      -7.758953033498e-15 
   21       1.906730554483e-10       1.725592152932e-15       2.506123188318e-13       0.000000000000e+00       5.253380059145e-10       4.485135734247e-11      -9.504391139646e-15 
   22       1.988920772930e-10       2.049997984816e-15       2.632020741926e-13       0.000000000000e+00       4.899968415600e-10       4.213422083006e-11      -1.207363932125e-14 
   23       2.074224867304e-10       2.416160882361e-15       2.748611009174e-13       0.000000000000e+00       4.583307505575e-10       3.969037569391e-11      -1.455520954989e-14 
   24       2.162884403692e-10       2.826818208244e-15       2.854275233785e-13       0.000000000000e+00       4.296754047120e-10       3.748018889265e-11      -1.607950620309e-14 
   25       2.254766014688e-10       3.285087493381e-15       2.946876805410e-13       0.000000000000e+00       4.037506201163e-10       3.545535283580e-11      -1.650855492592e-14 
   26       2.349481728572e-10       3.794226209103e-15       3.024188544859e-13       0.000000000000e+00       3.801436822736e-10       3.355221696813e-11      -1.601548538550e-14 
   27       2.446987815263e-10       4.357389494439e-15       3.084937848629e-13       0.000000000000e+00       3.586151739426e-10       3.178073266369e-11      -1.495798160233e-14 
   28       2.547258283012e-10       4.977746958608e-15       3.128171538216e-13       0.000000000000e+00       3.388363319535e-10       3.015978778633e-11      -1.379036599912e-14 
   29       2.650370780571e-10       5.658644311067e-15       3.152685337336e-13       0.000000000000e+00       3.207355801991e-10       2.868510596578e-11      -1.280799911813e-14 
   30       2.756322881928e-10       6.403524126506e-15       3.157234984705e-13       0.000000000000e+00       3.041471750785e-10       2.732857731406e-11      -1.230196719130e-14 
   31       2.865016490444e-10       7.215876179111e-15       3.140581893504e-13       0.000000000000e+00       2.887662688097e-10       2.605148472189e-11      -1.251530989217e-14 
