# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.190561780930e-09       6.268212890299e-15       2.149812539249e-12       0.000000000000e+00       8.474924714731e-09       2.789053991316e-11      -2.254623363797e-12 
    3       1.155774838186e-09       8.024904001045e-15       2.348175841740e-12       0.000000000000e+00       5.290022824431e-09       7.780819996220e-11      -1.706067641587e-12 
    4       1.105646140037e-09       6.920197441786e-15       2.192303048178e-12       0.000000000000e+00       3.709917803237e-09       8.152900650546e-11      -1.114353408542e-12 
    5       1.053752713803e-09       4.580037796520e-15       1.863064972266e-12       0.000000000000e+00       2.785892359104e-09       7.429617912743e-11      -6.135356851313e-13 
    6       1.003887468674e-09       2.526146444292e-15       1.471097118165e-12       0.000000000000e+00       2.186676790165e-09       6.518003899387e-11      -2.412271683664e-13 
    7       9.572592920768e-10       1.359304560294e-15       1.087811888693e-12       0.000000000000e+00       1.772928970335e-09       5.655098051724e-11      -7.246620725681e-16 
    8       9.140854491405e-10       9.109261332914e-16       7.526211972129e-13       0.000000000000e+00       1.472938239508e-09       4.900980615462e-11       1.241782300939e-13 
    9       8.741567079419e-10       7.737053729920e-16       4.836057570083e-13       0.000000000000e+00       1.246616877394e-09       4.258170567138e-11       1.600255528971e-13 
   10       8.373272991048e-10       6.764264131820e-16       2.847630819554e-13       0.000000000000e+00       1.070803527739e-09       3.714811932361e-11       1.371893859935e-13 
   11       8.033114351917e-10       5.583898310934e-16       1.512860250082e-13       0.000000000000e+00       8.981155633131e-10       3.036039938677e-11       8.425580617456e-14 
   12       7.718876214809e-10       4.623102964486e-16       7.368559584295e-14       0.000000000000e+00       7.871831067398e-10       2.824641671019e-11       2.601647045625e-14 
   13       7.429313442804e-10       4.192671951465e-16       4.070263631398e-14       0.000000000000e+00       6.966798666405e-10       2.209154886652e-11      -2.348571690797e-14 
