# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.095082516821e-08       4.260241978445e-16      -6.226880767122e-13       0.000000000000e+00       7.467454689756e-09       4.747308178385e-09      -3.378800335840e-13 
    3       9.996340596087e-09       9.893221923658e-16       1.628966667466e-12       0.000000000000e+00       4.506253083396e-09       3.362708845476e-09       3.291870233930e-13 
    4       9.150622269519e-09       2.428990568008e-15       3.859340317541e-12       0.000000000000e+00       3.072076767636e-09       2.607281415281e-09       7.447572848121e-13 
    5       8.384574833473e-09       4.105786926717e-15       5.182649285374e-12       0.000000000000e+00       2.252785271313e-09       2.124438173551e-09       8.614486960558e-13 
    6       7.692867045748e-09       5.166869423660e-15       5.470944395086e-12       0.000000000000e+00       1.731424963343e-09       1.784627147738e-09       7.707633208365e-13 
    7       7.071655124907e-09       5.451991432669e-15       5.068736290951e-12       0.000000000000e+00       1.375927581179e-09       1.531265910991e-09       5.963391436823e-13 
    8       6.515996595913e-09       5.366614643017e-15       4.429966878320e-12       0.000000000000e+00       1.121255533515e-09       1.334687476065e-09       4.279449558048e-13 
    9       6.019961299596e-09       5.361257770499e-15       3.859203182517e-12       0.000000000000e+00       9.317595279121e-10       1.177568568609e-09       3.005252791885e-13 
   10       5.576366844039e-09       5.646485440213e-15       3.439612060374e-12       0.000000000000e+00       7.864790820940e-10       1.049113761128e-09       2.087523898663e-13 
   11       5.178839632060e-09       6.191660199773e-15       3.103430858146e-12       0.000000000000e+00       6.679470695309e-10       9.155235847723e-10       1.286899433823e-13 
   12       4.822910167675e-09       6.861673408410e-15       2.751805185948e-12       0.000000000000e+00       5.751879530863e-10       8.244089194154e-10       5.851659382620e-14 
   13       4.503727115512e-09       7.548391866679e-15       2.336663887900e-12       0.000000000000e+00       5.288402831350e-10       8.164463470967e-10       4.289606835020e-14 
   14       4.216297045938e-09       8.217914893560e-15       1.875036425651e-12       0.000000000000e+00       4.561001132434e-10       7.327139772110e-10      -3.331969689056e-14 
   15       3.956760625840e-09       8.913251291850e-15       1.418195505071e-12       0.000000000000e+00       3.958775711161e-10       6.565097512835e-10      -8.840873554625e-14 
   16       3.721474351251e-09       9.696721250476e-15       1.008196410053e-12       0.000000000000e+00       3.673572910259e-10       6.447849413519e-10      -1.124442747287e-13 
   17       3.507383185047e-09       1.061008918191e-14       6.529432076892e-13       0.000000000000e+00       3.184141805021e-10       5.688702928773e-10      -1.410563272159e-13 
   18       3.311811516361e-09       1.171411546338e-14       3.352334013859e-13       0.000000000000e+00       2.808330103968e-10       5.110904856160e-10      -1.643077531153e-13 
   19       3.134343486038e-09       1.303021097234e-14       3.704218048175e-14       0.000000000000e+00       2.578688227699e-10       4.812343246766e-10      -1.890118987057e-13 
   20       2.970919367804e-09       1.454765978121e-14      -2.628094163275e-13       0.000000000000e+00       2.335000754370e-10       4.414026439672e-10      -2.299715377598e-13 
   21       2.821078933065e-09       1.620858595377e-14      -5.632010162786e-13       0.000000000000e+00       2.100817411840e-10       4.013910994479e-10      -2.751677432560e-13 
   22       2.683189424354e-09       1.793191910175e-14      -8.555739059950e-13       0.000000000000e+00       1.947112846378e-10       3.832159430676e-10      -3.060612701761e-13 
   23       2.556521808475e-09       1.967936384945e-14      -1.129612785274e-12       0.000000000000e+00       1.827564962341e-10       3.729825302839e-10      -3.334197267049e-13 
   24       2.439143800826e-09       2.143790294274e-14      -1.376143349911e-12       0.000000000000e+00       1.665995757289e-10       3.478066318317e-10      -3.742711556001e-13 
   25       2.330502562886e-09       2.326150365158e-14      -1.595130252519e-12       0.000000000000e+00       1.499122926312e-10       3.185473572601e-10      -4.144597445496e-13 
   26       2.229488144541e-09       2.523702318471e-14      -1.791455190050e-12       0.000000000000e+00       1.390262901742e-10       3.041723677127e-10      -4.315694141704e-13 
   27       2.135698900856e-09       2.744919329550e-14      -1.971115966038e-12       0.000000000000e+00       1.314910543495e-10       2.973820530444e-10      -4.268551250774e-13 
   28       2.048329738382e-09       2.995642800306e-14      -2.141441142964e-12       0.000000000000e+00       1.224056927077e-10       2.836618459080e-10      -4.096213880896e-13 
   29       1.967341110144e-09       3.265689106659e-14      -2.306379666016e-12       0.000000000000e+00       1.118969605005e-10       2.634538537257e-10      -3.852251733832e-13 
   30       1.892159837212e-09       3.536661101236e-14      -2.469966343362e-12       0.000000000000e+00       1.019174767996e-10       2.427769837552e-10      -3.589063898618e-13 
   31       1.821597414895e-09       3.789976628116e-14      -2.635944064948e-12       0.000000000000e+00       9.434317667678e-11       2.275692697375e-10      -3.367266631248e-13 
   32       1.755600293925e-09       4.024139183695e-14      -2.801220361650e-12       0.000000000000e+00       8.891688843056e-11       2.173416899095e-10      -3.231422990958e-13 
   33       1.694023540997e-09       4.244031716960e-14      -2.959898216896e-12       0.000000000000e+00       8.450745784026e-11       2.090931879704e-10      -3.226136705683e-13 
   34       1.636340364164e-09       4.459396239745e-14      -3.107615139611e-12       0.000000000000e+00       7.994435965315e-11       1.997968605456e-10      -3.387311419633e-13 
   35       1.582431629645e-09       4.694427021877e-14      -3.251020940407e-12       0.000000000000e+00       7.517595362644e-11       1.896036178624e-10      -3.688762234856e-13 
   36       1.531991526946e-09       4.982173944150e-14      -3.401821425765e-12       0.000000000000e+00       7.050781418272e-11       1.797482159121e-10      -4.075619094346e-13 
   37       1.484488657803e-09       5.348443215362e-14      -3.568902555646e-12       0.000000000000e+00       6.623051096991e-11       1.714005352103e-10      -4.480845953840e-13 
   38       1.439889429092e-09       5.763688978366e-14      -3.739219393337e-12       0.000000000000e+00       6.237791520287e-11       1.645623574046e-10      -4.837613784716e-13 
   39       1.398122834158e-09       6.174664167512e-14      -3.890389543996e-12       0.000000000000e+00       5.888788022422e-11       1.588036469723e-10      -5.069418125038e-13 
   40       1.358856472944e-09       6.516347907507e-14      -3.995446472352e-12       0.000000000000e+00       5.566341998722e-11       1.535439464723e-10      -5.085700123624e-13 
   41       1.321651639859e-09       6.731684283185e-14      -4.028485416217e-12       0.000000000000e+00       5.259945021012e-11       1.481804233198e-10      -4.811324790423e-13 
   42       1.286546231014e-09       6.840298968782e-14      -3.984489836657e-12       0.000000000000e+00       4.968010935261e-11       1.425483481578e-10      -4.288529641061e-13 
   43       1.253621736360e-09       6.890911289958e-14      -3.865484261425e-12       0.000000000000e+00       4.690847823621e-11       1.365921693355e-10      -3.606782565761e-13 
   44       1.222829667487e-09       6.943447145221e-14      -3.675286404266e-12       0.000000000000e+00       4.427910025638e-11       1.302381785581e-10      -2.876586759450e-13 
   45       1.194042206299e-09       7.055449762372e-14      -3.422797993232e-12       0.000000000000e+00       4.178481620730e-11       1.234583788707e-10      -2.207130570232e-13 
