# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.302258481544e-10       8.664830081652e-16       1.500770867733e-13       5.280545841436e-18       1.088697859301e-08       5.107892504065e-10      -8.354360050968e-13 
    3       1.249361604431e-10       1.130701365541e-15       1.740547208957e-13       1.056181364015e-17       6.915370063087e-09       3.719974746463e-10      -6.355701180410e-13 
    4       1.204400059890e-10       1.009875797463e-15       1.692231452089e-13       1.760462177991e-17       4.962542566795e-09       2.898307836375e-10      -4.181143591870e-13 
    5       1.178169277034e-10       7.229610695906e-16       1.527247724721e-13       2.640991817040e-17       3.823247853333e-09       2.355513812468e-10      -2.349744703628e-13 
    6       1.169005945145e-10       4.715433233087e-16       1.342660734454e-13       3.697887516493e-17       3.077947110836e-09       1.970527816667e-10      -1.005673068313e-13 
    7       1.173755560870e-10       3.337055212904e-16       1.192338165501e-13       4.931288144822e-17       2.554002104331e-09       1.684183757894e-10      -1.560212807601e-14 
    8       1.189071527816e-10       2.898188149961e-16       1.098217945456e-13       6.341353253845e-17       2.166690050880e-09       1.464133096413e-10       2.691746966344e-14 
    9       1.213674548465e-10       2.934959573597e-16       1.064299845841e-13       7.928262002389e-17       1.869739036319e-09       1.290800141781e-10       3.792989175314e-14 
   10       1.246239132779e-10       3.163670018473e-16       1.084729412638e-13       9.692211966753e-17       1.635577137190e-09       1.150884525689e-10       2.948673740167e-14 
   11       1.284684658855e-10       3.536594674022e-16       1.149572767518e-13       1.163341785235e-16       1.315570619876e-09       1.008601634317e-10       1.294990278322e-14 
   12       1.329044831870e-10       4.106115177916e-16       1.247873125522e-13       1.375211012164e-16       1.168552071238e-09       9.106359374787e-11      -4.207381831072e-15 
   13       1.378551053574e-10       4.910941695491e-16       1.369332750606e-13       1.604853355376e-16       1.046463335821e-09       8.261709781532e-11      -1.696758235342e-14 
