# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.619215246607e-10       1.328113791627e-14       1.796562938173e-13       3.943737223166e-17       1.118995219248e-10       2.589461429342e-11      -1.705411849656e-13 
   41       1.636639416413e-10       1.397435670527e-14       1.516200347379e-13       4.126757712591e-17       1.070018019136e-10       2.470355005125e-11      -1.752744774437e-13 
   42       1.654610826751e-10       1.487732004534e-14       1.270209540130e-13       4.313516814986e-17       1.023943838679e-10       2.358792702799e-11      -1.815854094914e-13 
   43       1.673173424799e-10       1.589519408073e-14       1.055872131150e-13       4.504248144572e-17       9.806804824558e-11       2.254106190718e-11      -1.877945458625e-13 
   44       1.692325412707e-10       1.691168115525e-14       8.688425611683e-14       4.699231757403e-17       9.399518999014e-11       2.155093081899e-11      -1.918777774133e-13 
   45       1.712042496745e-10       1.781615079370e-14       7.015243228584e-14       4.898754457519e-17       9.014047381446e-11       2.060444761768e-11      -1.919273381382e-13 
   46       1.732366266589e-10       1.859772148800e-14       5.378998110678e-14       5.102970663108e-17       8.650009644112e-11       1.970278932512e-11      -1.877464512195e-13 
   47       1.753334771589e-10       1.927712820775e-14       3.569526428206e-14       5.312004204571e-17       8.307173740234e-11       1.884995553276e-11      -1.796973193818e-13 
   48       1.774954451197e-10       1.988110010184e-14       1.338382178467e-14       5.525986983485e-17       7.984267373186e-11       1.804834216496e-11      -1.682689092212e-13 
   49       1.797197337398e-10       2.044271665021e-14      -1.603217961218e-14       5.745059046589e-17       7.678899481300e-11       1.729860179641e-11      -1.540846096326e-13 
   50       1.820016387070e-10       2.099786471617e-14      -5.505569309413e-14       5.969330566569e-17       7.388322621185e-11       1.659977507326e-11      -1.378720158318e-13 
   51       1.843402875790e-10       2.157264968831e-14      -1.031401116342e-13       6.198755446664e-17       7.112146235612e-11       1.595005109460e-11      -1.203448447594e-13 
